price_text,title,location,location_info,description,details_url,contact_info,search_url,scraped_at
"308 000 €602 395,64 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
152 кв.м","6-ти ет., АКТ16 2026НА 10МИНУТИ ОТ ЮЖЕН ПАРКПРЕКРАСНА ГЛЕДКА КЪМ ВИТОШАИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за пр ...",https://www.imoti.com/obiava/13678359/prodava-4-staen-grad-sofiya-gotse-delchev,0878332245,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.206326
"308 000 €602 395,64 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
152 кв.м","6-ти ет., ГАЗ, АКТ16 ДО КРАЯ НА ГОДИНАТАНА 10 МИНУТИ ОТ ЮЖЕН ПАРКПРЕКРАСНА ГЛЕДКА КЪМ ВИТОШАИРИДА НЕДВИЖИМИ ИМОТИ В ...",https://www.imoti.com/obiava/96774137/prodava-4-staen-grad-sofiya-gotse-delchev,0878332245,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.206679
"320 000 €625 865,60 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
87 кв.м","3-ти ет., ТЕЦ, Реф.   012631Агенция за недвижими имоти BAS Properties предлага за продажба четиристаен, непреходен  ...",https://www.imoti.com/obiava/31593259/prodava-4-staen-grad-sofiya-gotse-delchev,0899 818 212,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.207029
"340 000 €664 982,20 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
200 кв.м","ГАЗ, Продава се УНИКАЛЕН просторен апартамент тип мезонет, който съчетава впечатляващо вътрешно пространс ...",https://www.imoti.com/obiava/20549856/prodava-4-staen-grad-sofiya-gotse-delchev,0888927150,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.207484
"350 000 €684 540,50 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
87 кв.м","3-ти ет., ТЕЦ, EN - For this property you can get full assistance in English from an English-speaking broker. You c ...",https://www.imoti.com/obiava/74882072/prodava-4-staen-grad-sofiya-gotse-delchev,0999090900,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.207847
"385 000 €752 994,55 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
130 кв.м","3-ти ет., ГАЗ, В ЖСК  Български художник , непреходен тристаен с възможност за преустройство в 4-стаен, дневна с тр ...",https://www.imoti.com/obiava/37731876/prodava-4-staen-grad-sofiya-gotse-delchev,0898441605,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.208210
"350 000 €684 540,50 лв.Цената е без ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
87 кв.м","3-ти ет., ТЕЦ, Оферта   5885 Тристdен апартамент, сполучливо преобразен в четири стаен и намиращ се в търсения не с ...",https://www.imoti.com/obiava/85977098/prodava-4-staen-grad-sofiya-gotse-delchev,0896857855,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.208561
"424 000 €829 271,92 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
146 кв.м","3-ти ет., ГАЗ, С АКТ 16!!!ОПЦИЯ ЗА ЧЕТИРИСТАЕН С ХУБАВА ГЛЕДКА!ИРИДА НЕДВИЖИМИ ИМОТИ продава тристаен апартамент в  ...",https://www.imoti.com/obiava/41377639/prodava-4-staen-grad-sofiya-gotse-delchev,0878332245,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.208913
"452 345 €884 709,92 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
149 кв.м","4-ти ет., Представяме Ви 4-стаен апаратамент в кв.Гоце Делчев. В нова бутикова сграда с изключително висококач ...",https://www.imoti.com/obiava/40476377/prodava-4-staen-grad-sofiya-gotse-delchev,0883252052,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.209273
"445 000 €870 344,35 лв.Цената е без ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
148 кв.м","4-ти ет., ТЕЦ, ERA Premium има удоволствието да Ви представи четиристаен апартамент, в непосредствена близост до Юж ...",https://www.imoti.com/obiava/96659553/prodava-4-staen-grad-sofiya-gotse-delchev,0893925009,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.209617
"545 000 €1 065 927,35 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
148 кв.м","3-ти ет., ТЕЦ, Предлагаме за продажба просторен 4-стаен апартамент, находящ се на ул. 'Костенски водопад', жк. 'Гоц ...",https://www.imoti.com/obiava/66092076/prodava-4-staen-grad-sofiya-gotse-delchev,0877306091,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.209958
"610 000 €1 193 056,30 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
172 кв.м","6-ти ет., ТЕЦ, ОписаниеL'artista Представя уникален многостаен апартамент в кв. Гоце Делчев / Мотописта / с невероя ...",https://www.imoti.com/obiava/17050953/prodava-4-staen-grad-sofiya-gotse-delchev,0877888804,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.210318
"820 000 €1 603 780,60 лв.Цената е без ДДС",Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
190 кв.м","4-ти ет., ТЕЦ, Топ Локация !!! Представяме на Вашето внимание нашата най добра оферта за 4-стайни апартаменти със з ...",https://www.imoti.com/obiava/33797200/prodava-4-staen-grad-sofiya-gotse-delchev,0894689736,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.210661
Цена при запитване,Продава  4-стаен,"град София, Гоце Делчев","град София, Гоце Делчев
190 кв.м","5-ти ет., Представяме Ви апартамент с три спални в малка бутикова сграда ,,Мираж ' изключително високо кач ...",https://www.imoti.com/obiava/38140775/prodava-4-staen-grad-sofiya-gotse-delchev,0889999111,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.210976
"215 000 €420 503,45 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
77 кв.м","4-ти ет., ТЕЦ, Предлагаме за продажба светъл и функционален 4-стаен апартамент в предпочитания квартал ж.к. Дианаба ...",https://www.imoti.com/obiava/75396374/prodava-4-staen-grad-sofiya-dianabad,0878264666,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.211330
"298 000 €582 837,34 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
107 кв.м","3-ти ет., ТЕЦ, Arco real estate представя ЕКСКЛУЗИВНОДом, в който всеки прозорец гледа към бъдещето.Всеки имот има  ...",https://www.imoti.com/obiava/77524291/prodava-4-staen-grad-sofiya-dianabad,0896667314,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.211670
"450 565 €881 228,54 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
137 кв.м","7-ми ет., Начален етап на строителство!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава четиристаен апартамент в новоизграждаща ...",https://www.imoti.com/obiava/30273116/prodava-4-staen-grad-sofiya-dianabad,0878332245,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.212010
"459 000 €897 725,97 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
200 кв.м","6-ти ет., ГАЗ, РАЗКОШЕН ЧЕТИРИСТАЕН АПАРТАМЕНТ С ПРЕСРАСНИ ГЛЕДКИ КЪМ ВИТОША И ГРАДА! ТОП ПРОЕКТ, РАЗСРОЧЕНО ПЛАЩАН ...",https://www.imoti.com/obiava/48464426/prodava-4-staen-grad-sofiya-dianabad,0884 194 728,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.212366
500 000 €977 915 лв.Не се начислява ДДС,Продава  4-стаен,"град София, Дианабад","град София, Дианабад
207 кв.м","5-ти ет., ГАЗ, Светъл и просторен апартамент в сграда от 2019 г на ул.Георги Златарски до бул.Г.М.Димитров. Апартам ...",https://www.imoti.com/obiava/95160082/prodava-4-staen-grad-sofiya-dianabad,0885751014,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:34.212709
"520 000 €1 017 031,60 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
193 кв.м","6-ти ет., АКТ 16! Четиристаен, панорамен апартамент в Дианабад! Апартаментът се намира на тиха улица в близост ...",https://www.imoti.com/obiava/79071143/prodava-4-staen-grad-sofiya-dianabad,0877560094,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.141332
"580 000 €1 134 381,40 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
137 кв.м","6-ти ет., ТЕЦ, Представяме Ви изцяло обзаведен, южен апартамент с впечатляваща панорамна гледка към Витоша, разполо ...",https://www.imoti.com/obiava/82870833/prodava-4-staen-grad-sofiya-dianabad,0878574474,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.141689
"576 952 €1 128 420,03 лв.Цената е без ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
268 кв.м","8-ми ет., ТЕЦ, Директни продажни от инвеститор! БЕЗ КОМИСИОННА! Предлагаме за продажба мезонет с три спални  с АКТ  ...",https://www.imoti.com/obiava/54118408/prodava-4-staen-grad-sofiya-dianabad,0893007373,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.142041
"692 343 €1 354 105,21 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
268 кв.м","8-ми ет., ТЕЦ, За повече информация обадете ни се на тел: 0882 817 473 или 02 425 68 35 и цитирайте референтния ном ...",https://www.imoti.com/obiava/98907788/prodava-4-staen-grad-sofiya-dianabad,0882817473,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.142409
"750 000 €1 466 872,50 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
220 кв.м","5-ти ет., ТЕЦ, Просторен апартамент, състоящ се от дневна с трапезария, кухня, три спални, три бани, гардеробно пом ...",https://www.imoti.com/obiava/82644411/prodava-4-staen-grad-sofiya-dianabad,0894418802,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.142761
"690 300 €1 350 109,45 лв.Цената е без ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
321 кв.м","8-ми ет., ТЕЦ, Директни продажни от инвеститор! БЕЗ КОМИСИОННА! Предлагаме за продажба мезонет с три спални  с АКТ  ...",https://www.imoti.com/obiava/68079469/prodava-4-staen-grad-sofiya-dianabad,0893007373,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.143111
"828 386 €1 620 182,19 лв.Цената е с включено ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
321 кв.м","8-ми ет., ТЕЦ, За повече информация обадете ни се на тел: 0882 817 473 или 02 425 68 35 и цитирайте референтния ном ...",https://www.imoti.com/obiava/51743207/prodava-4-staen-grad-sofiya-dianabad,0882817473,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.143474
"970 470 €1 898 074,34 лв.Цената е без ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
252 кв.м","7-ми ет., За повече информация обадете ни се на тел: 0882 817 473 или 02 425 68 35 и цитирайте референтния ном ...",https://www.imoti.com/obiava/13256067/prodava-4-staen-grad-sofiya-dianabad,0882817473,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.143821
"1 250 000 €2 444 787,50 лв.Цената е без ДДС",Продава  4-стаен,"град София, Дианабад","град София, Дианабад
416 кв.м","8-ми ет., ТЕЦ, Предлагаме просторно жилище на последния етаж в модерна жилищна сграда от висок клас в кв. Дианабад, ...",https://www.imoti.com/obiava/94656161/prodava-4-staen-grad-sofiya-dianabad,0876606678,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.144177
Цена при запитване,Продава  4-стаен,"град София, Дианабад","град София, Дианабад
293 кв.м","13-ти ет., LUXIMMO FINEST ESTATES: www.luximmo.bgПредставяме панорамен апартамент с три спални, разположен на 1 ...",https://www.imoti.com/obiava/26544101/prodava-4-staen-grad-sofiya-dianabad,0882817561,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.144493
Цена при запитване,Продава  4-стаен,"град София, Дианабад","град София, Дианабад
238 кв.м","11-ти ет., ГАЗ, ТЕЦ, Unique Estates представя на Вашето внимание един изключителен имот находящ се в нова и модерна сград ...",https://www.imoti.com/obiava/94838909/prodava-4-staen-grad-sofiya-dianabad,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.144805
Цена при запитване,Продава  4-стаен,"град София, Дианабад","град София, Дианабад
244 кв.м","8-ми ет., Unique Estates има удоволствието да представи изключително елегантен, просторен и изпълнен със светл ...",https://www.imoti.com/obiava/97258304/prodava-4-staen-grad-sofiya-dianabad,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.145116
"415 000 €811 669,45 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
86 кв.м","1-ви ет., ТЕЦ, Продаваме интересен имот, чието разпределениe и локация го прави подходящ да се използва по множеств ...",https://www.imoti.com/obiava/99690670/prodava-4-staen-grad-sofiya-doktorski-pametnik,0885441447,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.145478
"546 000 €1 067 883,18 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
135 кв.м","2-ри ет., ТЕЦ, TRENDIMO предлага на своите клиенти просторен и светъл многостаен апартамент с изключителна локация  ...",https://www.imoti.com/obiava/93745809/prodava-4-staen-grad-sofiya-doktorski-pametnik,0888396306,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.145822
"549 000 €1 073 750,67 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
97 кв.м","1-ви ет., Лок.отопл., ДВОЙНО ПАРКОМЯСТО В ЦЕНАТА!!!Явлена Изток продава ексклузивно апартамент с отлична локация на ул.Обо ...",https://www.imoti.com/obiava/15726689/prodava-4-staen-grad-sofiya-doktorski-pametnik,0892515347,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.146182
"568 000 €1 110 911,44 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
117 кв.м","2-ри ет., ТОП ЛОКАЦИЯ! СРЕДЕН ЕТАЖ! САНИРАНА СГРАДА С АСАНСЬОР! Агенция за недвижими имоти 'ПРОХОУМ СОФИЯ& ...",https://www.imoti.com/obiava/70493517/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882419169,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.146529
"630 000 €1 232 172,90 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
120 кв.м","2-ри ет., ТЕЦ, Голям, аристократичен апартамент в много поддържана сграда, на изключителна локация- на метри от Соф ...",https://www.imoti.com/obiava/19478220/prodava-4-staen-grad-sofiya-doktorski-pametnik,0887 505333,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.146876
"730 000 €1 427 755,90 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
130 кв.м","1-ви ет., ТЕЦ, Unique Estates представя апартамент за продажба на тиха и зелена улица в една от най-престижните час ...",https://www.imoti.com/obiava/16467584/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.147234
"830 000 €1 623 338,90 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
140 кв.м","3-ти ет., ТЕЦ, Unique Estates има удоволствието да Ви представи етаж от къща за продажба в емблематична, триетажна  ...",https://www.imoti.com/obiava/53097009/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.147576
"850 000 €1 662 455,50 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
120 кв.м","7-ми ет., Unique Estates има удоволствието да Ви представи мезонет с три спални за продажба, разположен на шес ...",https://www.imoti.com/obiava/48402825/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:36.147918
"950 000 €1 858 038,50 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
140 кв.м","2-ри ет., ТЕЦ, Unique Estates | Christie's International Real Estate има удоволствието да Ви представи изключит ...",https://www.imoti.com/obiava/87498836/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.063078
"990 000 €1 936 271,70 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
154 кв.м","4-ти ет., Имаме удоволствието да Ви представим изключителен четиристаен апартамент, разположен на една от най- ...",https://www.imoti.com/obiava/53807696/prodava-4-staen-grad-sofiya-doktorski-pametnik,0886999059,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.063451
"1 260 000 €2 464 345,80 лв.Не се начислява ДДС",Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
140 кв.м","2-ри ет., ТЕЦ, Ексклузивен апартамент за продажба в непосредствена близост до Народно събраниеBULGARIA SOTHEBY S IN ...",https://www.imoti.com/obiava/41944209/prodava-4-staen-grad-sofiya-doktorski-pametnik,02/9632460,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.063800
1 400 000 €2 738 162 лв.Не се начислява ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
180 кв.м","5-ти ет., ТЕЦ, Galiano Estates ви предлага напълно ремонтиран апартамент, находящ се в един от най-предпочитаните р ...",https://www.imoti.com/obiava/92583175/prodava-4-staen-grad-sofiya-doktorski-pametnik,0899980170,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.064169
1 400 000 €2 738 162 лв.Не се начислява ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
175 кв.м","6-ти ет., ТЕЦ, Рея Интернешънъл Ви представя уникален апартамент за продажба, разположен в престижния квартал Докто ...",https://www.imoti.com/obiava/89915988/prodava-4-staen-grad-sofiya-doktorski-pametnik,0888209920,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.064516
1 400 000 €2 738 162 лв.Не се начислява ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
178 кв.м","5-ти ет., ТЕЦ, Четиристаен апартамент в емблематична сграда в Център на СофияBulgaria Sotheby s International Realt ...",https://www.imoti.com/obiava/65678351/prodava-4-staen-grad-sofiya-doktorski-pametnik,02/9632460,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.064859
1 400 000 €2 738 162 лв.Цената е с включено ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
180 кв.м","5-ти ет., Елитен апартамент за продажба разположен в представителна сграда в един от най-желаните и търсени ра ...",https://www.imoti.com/obiava/57642093/prodava-4-staen-grad-sofiya-doktorski-pametnik,0878788188,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.065236
1 400 000 €2 738 162 лв.Не се начислява ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
180 кв.м","6-ти ет., ТЕЦ, Urban Estate представя на Вашето внимание изключителен четиристаен апартамент за продажба. Този имот ...",https://www.imoti.com/obiava/71834128/prodava-4-staen-grad-sofiya-doktorski-pametnik,0877190023,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.065669
1 500 000 €2 933 745 лв.Цената е с включено ДДС,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
170 кв.м","3-ти ет., ТЕЦ, Имот без аналог с изключителен потенциал, в сърцето на стара София, състоящ се от антре, просторна д ...",https://www.imoti.com/obiava/87869586/prodava-4-staen-grad-sofiya-doktorski-pametnik,0887522233,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.066020
Цена при запитване,Продава  4-стаен,"град София, Докторски паметник","град София, Докторски паметник
178 кв.м","7-ми ет., ТЕЦ, Unique Estates представя просторен четиристаен апартамент, разположен в нов затворен комплекс, в сър ...",https://www.imoti.com/obiava/61508770/prodava-4-staen-grad-sofiya-doktorski-pametnik,0882 300 400,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.066354
1 200 000 €2 346 996 лв.Не се начислява ДДС,Продава  4-стаен,"град София, ж.гр.Южен парк","град София, ж.гр.Южен парк
240 кв.м","6-ти ет., ПОДЗЕМЕН ГАРАЖ, ВКЛЮЧЕН КЪМ ЦЕНАТА.Global Services предлага на Вашето внимание великолепен, просторе ...",https://www.imoti.com/obiava/49972425/prodava-4-staen-grad-sofiya-zh-gr-yuzhen-park,0886067888,https://www.imoti.com/prodazhbi/grad-sofiya?pubtype=4~5~&sraion=86~4~14~15~6101~146~147~21~22~23~32~120~57~132~60~72~80~81~85~,2026-01-22T18:06:38.066702
