price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
452 380 €884 778.38 лв.,Продава 4-СТАЕН,"град Пловдив, Център","142 кв.м, 1-ви ет. от 7, Ще бъде въведен в експлоатация 2028 г., 0% КОМИСИОН - ЦЕНИ ДИРЕКТНО ОТ ИНВЕСТИТОР! 📢 ОФЕРТА:15798 ● Агенция за недвижими имоти ..., тел.: 0894 274 966",//www.imot.bg/obiava-1d176156059343092-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 5 снимки,0894 274 966,ГОЛД ИМОТИ,//gold_imoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:44.772374
452 384 €884 786.20 лв.,Продава 4-СТАЕН,"град Пловдив, Център","141 кв.м, 2-ри ет. от 7, 2028 г., БИЛДИНГ БОКС има удоволствието да Ви представи четиристаен апартамент за продажба в Центъра на град  ..., тел.: 0879900984",//www.imot.bg/obiava-1d176753531877550-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0879900984,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:44.773189
470 730 €920 667.86 лв.,Продава 4-СТАЕН,"град Пловдив, Център","157 кв.м, 2-ри ет. от 7, 2028 г., БИЛДИНГ БОКС има удоволствието да Ви представи четиристаен апартамент за продажба в Центъра на град  ..., тел.: 0879900984",//www.imot.bg/obiava-1d176753513268399-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0879900984,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:44.774005
,Повече от признание: седми път Top Employer,,преди 14 часа  и 6 минути,https://fakti.bg/biznes/1029427-poveche-ot-priznanie-sedmi-pat-top-employer,,,,,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:44.774530
398 000 €778 420.34 лв.,Продава 4-СТАЕН,"град Пловдив, Център","174 кв.м, ул.Булаир, 3-ти ет. от 4, Ще бъде въведен в експлоатация 2028 г., Capital Residence    жилищен проект в сърцето на Пловдив, съчетаващ иновативен дизайн, функционалнос ..., тел.: 0888750075",//www.imot.bg/obiava-1d175507286526215-prodava-chetiristaen-apartament-grad-plovdiv-tsentar-ul-bulair,Повече детайлии 5 снимки,0888750075,КЕПИТЪЛ РЕЗИДЕНС,//capitalresidence.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.346867
398 800 €779 985.00 лв.,Продава 4-СТАЕН,"град Пловдив, Център","157 кв.м, ул.Булаир, 3-ти ет. от 7, Ще бъде въведен в експлоатация 2028 г., Capital Residence    жилищен проект в сърцето на Пловдив, съчетаващ иновативен дизайн, функционалнос ..., тел.: 0888750075",//www.imot.bg/obiava-1d175508784928709-prodava-chetiristaen-apartament-grad-plovdiv-tsentar-ul-bulair,Повече детайлии 4 снимки,0888750075,КЕПИТЪЛ РЕЗИДЕНС,//capitalresidence.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.347706
514 750 €1 006 763.49 лв.,Продава 4-СТАЕН,"град Пловдив, Център","205 кв.м, 6-ти ет. от 6, Ще бъде въведен в експлоатация 2026 г., Референтен номер: PLV-125924  Представяме многостаен апартамент в самото сърце на Пловдив, разположе ..., тел.: 0889007010",//www.imot.bg/obiava-1d176166951091182-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 13 снимки,0889007010,СТОУНХАРД ПРЕМИЪР   В СТРАНАТА И ЧУЖБИНА,//stonehardbg.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.348529
515 000 €1 007 252.45 лв.,Продава 4-СТАЕН,"град Пловдив, Център","209 кв.м, Ще бъде въведен в експлоатация 2026 г., Не просто имот, а начин на живот - луксозен апартамент в Супер Център   Консултант Недвижими Имоти:  ..., тел.: 0895501041",//www.imot.bg/obiava-1d175759240325939-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 3 снимки,0895501041,НОВ ДОМ 1,//novdom1pd.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.349359
525 222 €1 027 244.94 лв.,Продава 4-СТАЕН,"град Пловдив, Център","220 кв.м, Четвъртък пазара, 📢Директни продажби - БЕЗ КОМИСИОН!❗🔝 ✅Представяме Ви най-новата и модер ..., тел.: 0894419707",//www.imot.bg/obiava-1d164795375884602-prodava-chetiristaen-apartament-grad-plovdiv-tsentar-chetvartak-pazara,Повече детайлии 11 снимки,0894419707,Имот консулт,//imotkonsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.350184
562 292 €1 099 747.56 лв.,Продава 4-СТАЕН,"град Пловдив, Център","204 кв.м, 2-ри ет. от 7, 2028 г., БИЛДИНГ БОКС има удоволствието да Ви представи четиристаен апартамент за продажба в Центъра на град  ..., тел.: 0879900984",//www.imot.bg/obiava-1d176753494724293-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0879900984,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.351005
565 000 €1 105 043.95 лв.,Продава 4-СТАЕН,"град Пловдив, Център","147 кв.м, 3-ти ет. от 8, Въведен в експлоатация 2020 г., 🌟 Простор и уют под един покрив 🌟  Консултант Недвижими Имоти: Елеонора Димитрова, т ..., тел.: 0895501041",//www.imot.bg/obiava-1d175982851179558-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0895501041,НОВ ДОМ 1,//novdom1pd.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.351823
677 495 €1 325 065.05 лв.,Продава 4-СТАЕН,"град Пловдив, Център","208 кв.м, 3-ти ет. от 7, 2028 г., БИЛДИНГ БОКС има удоволствието да Ви представи четиристаен апартамент за продажба в Центъра на град  ..., тел.: 0879900984",//www.imot.bg/obiava-1d176753558670660-prodava-chetiristaen-apartament-grad-plovdiv-tsentar,Повече детайлии 7 снимки,0879900984,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.352629
738 750 €1 444 869.41 лв.,Продава 4-СТАЕН,"град Пловдив, Център","348 кв.м, ул.Булаир, 5-ти ет. от 5, Ще бъде въведен в експлоатация 2028 г., Capital Residence    жилищен проект в сърцето на Пловдив, съчетаващ иновативен дизайн, функционалнос ..., тел.: 0888750075",//www.imot.bg/obiava-1d175509021591189-prodava-chetiristaen-apartament-grad-plovdiv-tsentar-ul-bulair,Повече детайлии 4 снимки,0888750075,КЕПИТЪЛ РЕЗИДЕНС,//capitalresidence.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.353446
Цена при запитване,Продава 4-СТАЕН,"град Пловдив, Център","175 кв.м, Централна Гара, 2-ри ет. от 7, Ще бъде въведен в експлоатация 2028 г., оф.23870  ЛУКСОЗНА СГРАДА! СРЕДЕН ЕТАЖ! МАТЕРИАЛИ ОТ НАЙ-ВИСОК КЛАС! Представяме Ви ЧЕТИРИСТАЕН  апа ..., тел.: 0883355531",//www.imot.bg/obiava-1d175525858788315-prodava-chetiristaen-apartament-grad-plovdiv-tsentar-tsentralna-gara,Повече детайлии 5 снимки,0883355531,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.354263
,Грешка ли е членството ни в Съвета за мир на Тръмп?,,преди 14 часа  и 17 минути,https://fakti.bg/collision/3893-greshka-li-e-chlenstvoto-ni-v-saveta-za-mir-na-tramp-,,,,,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/chetiristaen?raioni=5982~5986~5988~5991~6360~,2026-01-23T22:17:46.354838
