id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,neighborhoods,main_property_type
33077,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3742m2-varna-varna/la33077,,"Варна, Варна","Земеделска земя, 3742m²",Гора,1,"['https://homes.bg/2023-10-17_1/105862527', 'https://homes.bg/2023-10-17_1/105862529', 'https://homes.bg/2023-10-17_1/105862531']",57900.0,EUR,15 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392244,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33902,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-15000m2-elhovo-s.chernozem/la33902,,"с.Чернозем, Елхово","Земеделска земя, 15000m²","Категория 5, Нива",1,"['https://homes.bg/2024-02-27_2/108547447', 'https://homes.bg/2024-02-27_2/108547448', 'https://homes.bg/2024-02-27_2/108547449']",28000.0,ЛЕВА,1 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392265,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21701,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3730m2-plovdiv-s.brestnik/la21701,,"с.Брестник, Пловдив","Земеделска земя, 3730m²","Категория 3, Овощна градина",1,[],35600.0,EUR,9 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392284,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23574,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5700m2-rodopi-s.calapica/la23574,,"с.Цалапица, Родопи","Земеделска земя, 5700m²","Категория 6, Овощна градина",1,"['https://homes.bg/2022-03-08_2/80861853', 'https://homes.bg/2022-03-08_2/80861855']",13000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392302,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21699,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-28000m2-plovdiv-s.kalekovec/la21699,,"с.Калековец, Пловдив","Земеделска земя, 28000m²","Категория 3, Овощна градина",1,"['https://homes.bg/2019-12-18_2/46416316', 'https://homes.bg/2019-12-18_2/46416317']",204000.0,EUR,7 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392319,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20178,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-26700m2-plovdiv-s.manole/la20178,,"с.Маноле, Пловдив","Земеделска земя, 26700m²","Категория 5, Овощна градина",1,"['https://homes.bg/2018-07-29_2/26891154', 'https://homes.bg/2018-07-29_2/26891155']",49000.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392337,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33849,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10700m2-marica-s.caracovo/la33849,,"с.Царацово, Марица","Земеделска земя, 10700m²","Категория 5, Нива",1,[],32500.0,ЛЕВА,3 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392353,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21421,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-4800m2-plovdiv-s.caracovo/la21421,,"с.Царацово, Пловдив","Земеделска земя, 4800m²","Категория 4, Нива",1,['https://homes.bg/2019-10-06_1/43423472'],115000.0,EUR,23 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392370,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34311,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5700m2-marica-s.trud/la34311,,"с.Труд, Марица","Земеделска земя, 5700m²","Категория 4, Нива",1,"['https://homes.bg/2024-07-15_2/110427668', 'https://homes.bg/2024-07-15_2/110427670', 'https://homes.bg/2024-07-15_2/110427673']",15300.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392389,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34314,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-9000m2-marica-s.kalekovec/la34314,,"с.Калековец, Марица","Земеделска земя, 9000m²","Категория 4, Овощна градина",1,"['https://homes.bg/2024-07-16_2/110438811', 'https://homes.bg/2024-07-16_2/110438812', 'https://homes.bg/2024-07-16_2/110438813']",62000.0,EUR,6 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392407,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20507,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-20100m2-plovdiv-s.mominsko/la20507,,"с.Моминско, Пловдив","Земеделска земя, 20100m²","Категория 4, Овощна градина",1,"['https://homes.bg/2018-11-04_1/31025656', 'https://homes.bg/2018-11-04_1/31025660', 'https://homes.bg/2018-11-04_1/31025663']",138690.0,ЛЕВА,6 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392425,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
22222,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-9140m2-rodopi-s.brestovica/la22222,,"с.Брестовица, Родопи","Земеделска земя, 9140m²","Категория 4, Нива",1,"['https://homes.bg/2020-07-08_2/52577521', 'https://homes.bg/2020-07-08_2/52577526', 'https://homes.bg/2020-07-08_2/52577531']",93500.0,ЛЕВА,10 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392442,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33941,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3900m2-asenovgrad-s.stoevo/la33941,,"с.Стоево, Асеновград","Земеделска земя, 3900m²","Категория 6, Нива",1,"['https://homes.bg/2024-07-21_2/110511604', 'https://homes.bg/2024-07-21_2/110511605']",12800.0,ЛЕВА,3 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392460,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34331,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-20000m2-kaloyanovo-s.chernozemen/la34331,,"с.Черноземен, Калояново","Земеделска земя, 20000m²","Категория 6, Гора",1,[],46000.0,ЛЕВА,2 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392476,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34332,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-11500m2-rodopi-s.krumovo/la34332,,"с.Крумово, Родопи","Земеделска земя, 11500m²","Категория 3, Нива",1,"['https://homes.bg/2024-07-22_1/110516762', 'https://homes.bg/2024-07-22_1/110516763']",211000.0,EUR,18 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392493,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33858,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-7000m2-stambolijski-s.kurtovo-konare/la33858,,"с.Куртово Конаре, Стамболийски","Земеделска земя, 7000m²","Категория 8, Нива",1,"['https://homes.bg/2024-02-15_2/108365988', 'https://homes.bg/2024-02-15_2/108365989', 'https://homes.bg/2024-02-15_2/108365990']",11000.0,ЛЕВА,1 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392511,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33773,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1800m2-stambolijski-s.novo-selo/la33773,,"с.Ново Село, Стамболийски","Земеделска земя, 1800m²","Категория 4, Нива",1,"['https://homes.bg/2024-01-22_2/108002754', 'https://homes.bg/2024-01-22_2/108002755', 'https://homes.bg/2024-01-22_2/108002756']",9800.0,EUR,5 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392528,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
22845,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-13000m2-marica-s.kalekovec/la22845,,"с.Калековец, Марица","Земеделска земя, 13000m²","Категория 5, Нива",1,"['https://homes.bg/2021-04-14_1/63571144', 'https://homes.bg/2021-04-14_1/63571146', 'https://homes.bg/2021-04-14_1/63571148']",36900.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392547,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
22536,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-25600m2-brezovo-gr.brezovo/la22536,,"гр.Брезово, Брезово","Земеделска земя, 25600m²","Категория 8, Нива",1,"['https://homes.bg/2020-12-02_1/56852929', 'https://homes.bg/2020-12-02_1/56852932', 'https://homes.bg/2020-12-02_1/56852934', 'https://homes.bg/2020-12-02_1/56852937', 'https://homes.bg/2020-12-02_1/56852940', 'https://homes.bg/2024-06-30_2/110225888', 'https://homes.bg/2024-06-30_2/110225889', 'https://homes.bg/2024-06-30_2/110225890']",44000.0,ЛЕВА,1 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392569,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33710,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-19000m2-brezovo-gr.brezovo/la33710,,"гр.Брезово, Брезово","Земеделска земя, 19000m²","Категория 4, Овощна градина",1,[],58000.0,ЛЕВА,3 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392587,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21507,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-78000m2-plovdiv-s.manole/la21507,,"с.Маноле, Пловдив","Земеделска земя, 78000m²","Категория 7, Овощна градина",1,"['https://homes.bg/2019-11-02_2/44512182', 'https://homes.bg/2019-11-02_2/44512183']",275000.0,EUR,3 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392606,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20180,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-4000m2-marica-s.caracovo/la20180,,"с.Царацово, Марица","Земеделска земя, 4000m²","Категория 4, Нива",1,"['https://homes.bg/2018-07-29_2/26891156', 'https://homes.bg/2018-07-29_2/26891157', 'https://homes.bg/2021-05-13_1/65422793', 'https://homes.bg/2021-05-13_1/65422795', 'https://homes.bg/2021-05-13_1/65422798']",81000.0,ЛЕВА,20 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392625,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33865,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10000m2-stambolijski-s.kurtovo-konare/la33865,,"с.Куртово Конаре, Стамболийски","Земеделска земя, 10000m²","Категория 5, Нива",1,[],62000.0,ЛЕВА,6 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392642,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21441,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-120000m2-rodopi-s.brestovica/la21441,,"с.Брестовица, Родопи","Земеделска земя, 120000m²","Категория 4, Овощна градина",1,[],300000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392658,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23425,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1000m2-rodopi-s.brestovica/la23425,,"с.Брестовица, Родопи","Земеделска земя, 1000m²",Гора,1,"['https://homes.bg/2022-01-19_2/79237674', 'https://homes.bg/2022-01-19_2/79237675', 'https://homes.bg/2022-01-19_2/79237676']",20500.0,EUR,20 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392675,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33842,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2700m2-stambolijski-s.novo-selo/la33842,,"с.Ново Село, Стамболийски","Земеделска земя, 2700m²","Категория 5, Нива",1,"['https://homes.bg/2024-02-11_2/108305322', 'https://homes.bg/2024-02-11_2/108305323', 'https://homes.bg/2024-02-11_2/108305324', 'https://homes.bg/2024-02-11_2/108305325', 'https://homes.bg/2024-02-11_2/108305326', 'https://homes.bg/2024-02-11_2/108305327']",14500.0,EUR,5 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392693,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23137,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3500m2-marica-s.caracovo/la23137,,"с.Царацово, Марица","Земеделска земя, 3500m²","Категория 5, Нива",1,"['https://homes.bg/2021-08-19_2/71924206', 'https://homes.bg/2021-08-19_2/71924209', 'https://homes.bg/2021-08-19_2/71924211', 'https://homes.bg/2021-08-19_2/71924213']",18800.0,EUR,5 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392712,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
19425,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5000m2-marica-s.kalekovec/la19425,,"с.Калековец, Марица","Земеделска земя, 5000m²","Категория 5, Нива",1,[],25000.0,EUR,5 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392729,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33768,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10000m2-brezovo-gr.brezovo/la33768,,"гр.Брезово, Брезово","Земеделска земя, 10000m²","Категория 3, Овощна градина",1,[],13500.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392745,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21711,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3200m2-plovdiv-s.zlatitrap/la21711,,"с.Златитрап, Пловдив","Земеделска земя, 3200m²",Нива,1,[],32800.0,EUR,10 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392761,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21423,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5500m2-plovdiv-s.caracovo/la21423,,"с.Царацово, Пловдив","Земеделска земя, 5500m²","Категория 5, Нива",1,"['https://homes.bg/2019-10-06_1/43423814', 'https://homes.bg/2019-10-06_1/43423817']",148500.0,EUR,27 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392779,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21396,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-9200m2-plovdiv-s.kalekovec/la21396,,"с.Калековец, Пловдив","Земеделска земя, 9200m²",Нива,1,"['https://homes.bg/2019-09-27_1/43043948', 'https://homes.bg/2019-09-27_1/43043951', 'https://homes.bg/2019-09-27_1/43043954']",216000.0,EUR,23 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392797,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
16643,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-7000m2-marica-s.caracovo/la16643,,"с.Царацово, Марица","Земеделска земя, 7000m²","Категория 5, Нива",1,[],9500.0,ЛЕВА,1 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392813,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
19820,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2000m2-plovdiv-s.brestovica/la19820,,"с.Брестовица, Пловдив","Земеделска земя, 2000m²",Гора,1,[],20000.0,EUR,10 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392829,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34330,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-4200m2-rodopi-s.krumovo/la34330,,"с.Крумово, Родопи","Земеделска земя, 4200m²","Категория 4, Овощна градина",1,"['https://homes.bg/2024-07-21_1/110511520', 'https://homes.bg/2024-07-21_1/110511521']",26500.0,ЛЕВА,6 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392846,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20855,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-19200m2-plovdiv-s.calapica/la20855,,"с.Цалапица, Пловдив","Земеделска земя, 19200m²","Категория 3, Нива",1,[],275000.0,EUR,14 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392862,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21692,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-26000m2-plovdiv-s.karadzhovo/la21692,,"с.Караджово, Пловдив","Земеделска земя, 26000m²",Овощна градина,1,[],265000.0,ЛЕВА,10 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392878,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23556,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-16700m2-rodopi-s.calapica/la23556,,"с.Цалапица, Родопи","Земеделска земя, 16700m²","Категория 5, Нива",1,[],51500.0,EUR,3 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392896,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20469,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5224m2-plovdiv-s.vojvodinovo/la20469,,"с.Войводиново, Пловдив","Земеделска земя, 5224m²","Категория 4, Нива",1,[],55000.0,EUR,10 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392914,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
18869,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-9000m2-plovdiv-s.calapica/la18869,,"с.Цалапица, Пловдив","Земеделска земя, 9000m²","Категория 3, Лозе",1,[],20700.0,ЛЕВА,2 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392931,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23066,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5000m2-rodopi-s.belashtica/la23066,,"с.Белащица, Родопи","Земеделска земя, 5000m²",Нива,1,"['https://homes.bg/2021-07-15_1/70506990', 'https://homes.bg/2021-07-15_1/70506991', 'https://homes.bg/2021-11-17_2/76978260', 'https://homes.bg/2021-11-17_2/76978261', 'https://homes.bg/2021-11-17_2/76978262', 'https://homes.bg/2021-11-17_2/76978263', 'https://homes.bg/2021-11-17_2/76978264']",133000.0,EUR,26 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392951,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21217,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5000m2-plovdiv-s.vojvodinovo/la21217,,"с.Войводиново, Пловдив","Земеделска земя, 5000m²","Категория 3, Нива",1,['https://homes.bg/2019-07-15_2/40011000'],25600.0,EUR,5 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392968,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
22250,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-7200m2-rodopi-s.markovo/la22250,,"с.Марково, Родопи","Земеделска земя, 7200m²","Категория 4, Нива",1,"['https://homes.bg/2020-07-23_1/53030369', 'https://homes.bg/2020-07-23_1/53030380', 'https://homes.bg/2020-07-23_1/53030387']",75000.0,ЛЕВА,10 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.392986,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21609,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-78000m2-plovdiv-s.yasno-pole/la21609,,"с.Ясно Поле, Пловдив","Земеделска земя, 78000m²","Категория 5, Овощна градина",1,['https://homes.bg/2019-11-23_2/45270505'],119000.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393003,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33896,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-9400m2-asenovgrad-s.zlatovryh/la33896,,"с.Златовръх, Асеновград","Земеделска земя, 9400m²","Категория 7, Лозе",1,"['https://homes.bg/2024-02-26_2/108530991', 'https://homes.bg/2024-02-26_2/108530992', 'https://homes.bg/2024-02-26_2/108530993', 'https://homes.bg/2024-02-26_2/108530994']",14200.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393021,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33884,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3000m2-hisarya-s.staro-zhelezare/la33884,,"с.Старо Железаре, Хисаря","Земеделска земя, 3000m²","Категория 4, Овощна градина",1,"['https://homes.bg/2024-02-26_2/108530421', 'https://homes.bg/2024-02-26_2/108530422', 'https://homes.bg/2024-02-26_2/108530423']",12000.0,ЛЕВА,4 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393039,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23576,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3500m2-rodopi-s.branipole/la23576,,"с.Браниполе, Родопи","Земеделска земя, 3500m²","Категория 4, Овощна градина",1,"['https://homes.bg/2022-03-08_2/80861890', 'https://homes.bg/2022-03-08_2/80861891', 'https://homes.bg/2022-03-08_2/80861892']",25600.0,EUR,7 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393057,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23154,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10200m2-marica-s.vojvodinovo/la23154,,"с.Войводиново, Марица","Земеделска земя, 10200m²","Категория 4, Нива",1,"['https://homes.bg/2021-08-29_2/72639508', 'https://homes.bg/2021-08-29_2/72639510', 'https://homes.bg/2021-08-29_2/72639512']",103000.0,EUR,10 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393075,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
18896,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10000m2-plovdiv-s.zlatitrap/la18896,,"с.Златитрап, Пловдив","Земеделска земя, 10000m²","Категория 4, Нива",1,[],175000.0,EUR,17 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393092,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
18882,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5000m2-plovdiv-s.bogdanica/la18882,,"с.Богданица, Пловдив","Земеделска земя, 5000m²","Категория 6, Нива",1,[],4750.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393109,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33769,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10000m2-syedinenie-s.najden-gerovo/la33769,,"с.Найден-Герово, Съединение","Земеделска земя, 10000m²","Категория 3, Овощна градина",1,"['https://homes.bg/2024-01-20_2/107993260', 'https://homes.bg/2024-01-20_2/107993265', 'https://homes.bg/2024-01-20_2/107993258', 'https://homes.bg/2024-01-20_2/107993263', 'https://homes.bg/2024-01-20_2/107993268']",43000.0,ЛЕВА,4 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:24.393127,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
