title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
"продава Тристаен апартамент, 110 м2",254173,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №14 е просторен 3-стаен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5876947/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.240543,imoti.net,Етаж: 5 от 6,Цена на /м2/:2 311EUR,, 110 м2
"продава Двустаен апартамент, 61 м2",254900,EUR,продава,двустаен,София,Оборище,Фърст Естейтс има удоволствието да Ви представи отлично завършен луксозент двустаен апартамент в Голф Резорт в сърцето на Европа.Имотът има размера и създава усещането на луксозен...,,First Estates,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/5958487/?sid=h892j0&page=4,10.0,2025-01-08 09:36:44.241045,imoti.net,Етаж: 0 от 2,Цена на /м2/:4 179EUR,, 61 м2
"продава Тристаен апартамент, 114 м2",256815,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №6 е просторен 3-стаен апартамент...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5851156/?sid=h892j0&page=4,9.0,2025-01-08 09:36:44.241562,imoti.net,Етаж: 2 от 6,Цена на /м2/:2 253EUR,, 114 м2
"продава Тристаен апартамент, 129 м2",257900,EUR,продава,тристаен,София,Хладилника,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс.ЗП 114 кв.м. С включено мазе в цената. Ет. 3-ти над магазини. Отопление - ток.Изложението е изток и Юг.",,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976826/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.242022,imoti.net,Етаж: 4 от 6,Цена на /м2/:1 999EUR,, 129 м2
"продава Двустаен апартамент, 68 м2",258000,EUR,продава,двустаен,София,Оборище,"ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба южен двустаен отлично обзаведен апартамент до мол Сердика.Апартаментът е с площ 68кв.м , разположен е на втори етаж в тухлена сграда. Има...",,ИРИДА НЕДВИЖИМИ ИМОТИ,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5926812/?sid=h892j0&page=4,6.0,2025-01-08 09:36:44.242529,imoti.net,Етаж: 2 от 5,Цена на /м2/:3 794EUR,, 68 м2
"продава Тристаен апартамент, 102 м2",259900,EUR,продава,тристаен,София,Изток,Представяме светъл тристаен апартамент разположен на тиха улица в централната част на квартал „Изток“.Жилището е с обща площ 102.31 кв.м разположено на втори етаж. Изложението на...,,SUPRIMMO,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/6013073/?sid=h892j0&page=4,14.0,2025-01-08 09:36:44.242981,imoti.net,Етаж:  от 5,Цена на /м2/:2 548EUR,, 102 м2
"продава Тристаен апартамент, 98 м2",259900,EUR,продава,тристаен,София,Изток,"Ако търсите уют, комфорт и спокойствие в сърцето на столицата, агенция ""Мечтан Имот"" има удоволствието да Ви представи нашето предложение за тристаен апартамент в престижния квартал Изток на...",,Мечтан Имот,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/5886381/?sid=h892j0&page=4,17.0,2025-01-08 09:36:44.243468,imoti.net,Етаж: 2 от 5,Цена на /м2/:2 652EUR,, 98 м2
"продава Тристаен апартамент, 120 м2",262327,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша.Апартамент №2 е просторен...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5846465/?sid=h892j0&page=4,9.0,2025-01-08 09:36:44.243974,imoti.net,Етаж: 1 от 5,Цена на /м2/:2 186EUR,, 120 м2
"продава Двустаен апартамент, 82 м2",262400,EUR,продава,двустаен,София,Изток,"Unique estates представя за продажба уютен апартамент с една спалня, разположен в престижния квартал ""Изток"". Имотът се намира в тиха и зелена зона, с лесен достъп до...",,ЮНИК ЕСТЕЙТС,,https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5939908/?sid=h892j0&page=4,5.0,2025-01-08 09:36:44.244477,imoti.net,Етаж: 6 от 8,Цена на /м2/:3 200EUR,, 82 м2
"продава Тристаен апартамент, 114 м2",262522,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №9 е просторен 3-стаен апартамент...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870478/?sid=h892j0&page=4,7.0,2025-01-08 09:36:44.244980,imoti.net,Етаж: 3 от 6,Цена на /м2/:2 303EUR,, 114 м2
