id,type,url,title,location,description,price_value,price_currency,main_photo,photos,is_favorite,date_added,floor,price_per_square_meter,offer_type,property_type,agency,price,currency,city,neighborhood,contact_info,agency_url,details_url,num_photos,site,price_per_m2,ref_no,area
1493254,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-135m2-sofiya-oborishte/as1493254,"Тристаен, 135m²"," Оборище, София","Тухла, ТЕЦ",418561.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253247'), HttpUrl('https://homes.bg/2023-05-17_1/99253248'), HttpUrl('https://homes.bg/2023-05-17_1/99253249'), HttpUrl('https://homes.bg/2023-05-17_1/99253250'), HttpUrl('https://homes.bg/2023-05-17_1/99253251'), HttpUrl('https://homes.bg/2023-05-17_1/99253252'), HttpUrl('https://homes.bg/2023-05-17_1/99253253'), HttpUrl('https://homes.bg/2023-05-17_1/99253254'), HttpUrl('https://homes.bg/2023-05-17_1/99253255'), HttpUrl('https://homes.bg/2023-05-17_1/99253256')]",False,2025-01-09T06:02:31.396658,,"3,100 EUR/m²",продажба,PropertyType.TRISTAEN,,418561,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-135m2-sofiya-oborishte/as1493254,10,Site.HOMESBG,"3,100 EUR/m²",1493254,
1493009,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-153m2-sofiya-oborishte/as1493009,"Тристаен, 153m²"," Оборище, София","Тухла, ТЕЦ",501578.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-16_1/99216631'), HttpUrl('https://homes.bg/2023-05-16_1/99216633'), HttpUrl('https://homes.bg/2023-05-16_1/99216636'), HttpUrl('https://homes.bg/2023-05-16_1/99216637'), HttpUrl('https://homes.bg/2023-05-16_1/99216639'), HttpUrl('https://homes.bg/2023-05-16_1/99216641'), HttpUrl('https://homes.bg/2023-05-16_1/99216643'), HttpUrl('https://homes.bg/2023-05-16_1/99216645'), HttpUrl('https://homes.bg/2023-05-16_1/99216647'), HttpUrl('https://homes.bg/2023-05-16_1/99216649')]",False,2025-01-09T06:02:31.396658,,"3,278 EUR/m²",продажба,PropertyType.TRISTAEN,,501578,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-153m2-sofiya-oborishte/as1493009,10,Site.HOMESBG,"3,278 EUR/m²",1493009,
1493535,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493535,"Тристаен, 139m²"," Оборище, София","Тухла, ТЕЦ",402356.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303696'), HttpUrl('https://homes.bg/2023-05-18_1/99303697'), HttpUrl('https://homes.bg/2023-05-18_1/99303698'), HttpUrl('https://homes.bg/2023-05-18_1/99303699'), HttpUrl('https://homes.bg/2023-05-18_1/99303700'), HttpUrl('https://homes.bg/2023-05-18_1/99303701'), HttpUrl('https://homes.bg/2023-05-18_1/99303702'), HttpUrl('https://homes.bg/2023-05-18_1/99303703'), HttpUrl('https://homes.bg/2023-05-18_1/99303704'), HttpUrl('https://homes.bg/2023-05-18_1/99303705')]",False,2025-01-09T06:02:31.396658,,"2,894 EUR/m²",продажба,PropertyType.TRISTAEN,,402356,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493535,10,Site.HOMESBG,"2,894 EUR/m²",1493535,
1501945,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1501945,"Многостаен, 195m²"," Оборище, София","Тухла, ТЕЦ",623700.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-27_1/101316533'), HttpUrl('https://homes.bg/2023-06-27_1/101316535'), HttpUrl('https://homes.bg/2023-06-27_1/101316537'), HttpUrl('https://homes.bg/2023-06-27_1/101316539'), HttpUrl('https://homes.bg/2023-06-27_1/101316541'), HttpUrl('https://homes.bg/2023-06-27_1/101316543'), HttpUrl('https://homes.bg/2023-06-27_1/101316545'), HttpUrl('https://homes.bg/2023-06-27_1/101316546'), HttpUrl('https://homes.bg/2023-06-27_1/101316548'), HttpUrl('https://homes.bg/2023-06-27_1/101316550')]",False,2025-01-09T06:02:31.396658,,"3,198 EUR/m²",продажба,PropertyType.UNKNOWN,,623700,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1501945,10,Site.HOMESBG,"3,198 EUR/m²",1501945,
1501949,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-249m2-sofiya-oborishte/as1501949,"Многостаен, 249m²"," Оборище, София","Тухла, ТЕЦ",831600.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-27_1/101316596'), HttpUrl('https://homes.bg/2023-06-27_1/101316598'), HttpUrl('https://homes.bg/2023-06-27_1/101316600'), HttpUrl('https://homes.bg/2023-06-27_1/101316601'), HttpUrl('https://homes.bg/2023-06-27_1/101316603'), HttpUrl('https://homes.bg/2023-06-27_1/101316605'), HttpUrl('https://homes.bg/2023-06-27_1/101316607'), HttpUrl('https://homes.bg/2023-06-27_1/101316609'), HttpUrl('https://homes.bg/2023-06-27_1/101316611'), HttpUrl('https://homes.bg/2023-06-27_1/101316613')]",False,2025-01-09T06:02:31.396658,,"3,339 EUR/m²",продажба,PropertyType.UNKNOWN,,831600,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-249m2-sofiya-oborishte/as1501949,10,Site.HOMESBG,"3,339 EUR/m²",1501949,
1493539,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-oborishte/as1493539,"Тристаен, 145m²"," Оборище, София","Тухла, ТЕЦ",416632.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303734'), HttpUrl('https://homes.bg/2023-05-18_1/99303735'), HttpUrl('https://homes.bg/2023-05-18_1/99303736'), HttpUrl('https://homes.bg/2023-05-18_1/99303737'), HttpUrl('https://homes.bg/2023-05-18_1/99303738'), HttpUrl('https://homes.bg/2023-05-18_1/99303739'), HttpUrl('https://homes.bg/2023-05-18_1/99303740'), HttpUrl('https://homes.bg/2023-05-18_1/99303741'), HttpUrl('https://homes.bg/2023-05-18_1/99303742'), HttpUrl('https://homes.bg/2023-05-18_1/99303743')]",False,2025-01-09T06:02:31.396658,,"2,873 EUR/m²",продажба,PropertyType.TRISTAEN,,416632,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-oborishte/as1493539,10,Site.HOMESBG,"2,873 EUR/m²",1493539,
1493544,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-oborishte/as1493544,"Тристаен, 144m²"," Оборище, София","Тухла, ТЕЦ",437566.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303795'), HttpUrl('https://homes.bg/2023-05-18_1/99303796'), HttpUrl('https://homes.bg/2023-05-18_1/99303797'), HttpUrl('https://homes.bg/2023-05-18_1/99303798'), HttpUrl('https://homes.bg/2023-05-18_1/99303799'), HttpUrl('https://homes.bg/2023-05-18_1/99303800'), HttpUrl('https://homes.bg/2023-05-18_1/99303801'), HttpUrl('https://homes.bg/2023-05-18_1/99303802'), HttpUrl('https://homes.bg/2023-05-18_1/99303803'), HttpUrl('https://homes.bg/2023-05-18_1/99303804')]",False,2025-01-09T06:02:31.396658,,"3,038 EUR/m²",продажба,PropertyType.TRISTAEN,,437566,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-oborishte/as1493544,10,Site.HOMESBG,"3,038 EUR/m²",1493544,
1500722,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1500722,"Многостаен, 195m²"," Оборище, София","Тухла, ТЕЦ",547470.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-21_1/101020422'), HttpUrl('https://homes.bg/2023-06-21_1/101020423'), HttpUrl('https://homes.bg/2023-06-21_1/101020425'), HttpUrl('https://homes.bg/2023-06-21_1/101020427'), HttpUrl('https://homes.bg/2023-06-21_1/101020429'), HttpUrl('https://homes.bg/2023-06-21_1/101020431'), HttpUrl('https://homes.bg/2023-06-21_1/101020433'), HttpUrl('https://homes.bg/2023-06-21_1/101020435'), HttpUrl('https://homes.bg/2023-06-21_1/101020437'), HttpUrl('https://homes.bg/2023-06-21_1/101020439')]",False,2025-01-09T06:02:31.396658,,"2,807 EUR/m²",продажба,PropertyType.UNKNOWN,,547470,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1500722,10,Site.HOMESBG,"2,807 EUR/m²",1500722,
1501626,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1501626,"Многостаен, 195m²"," Оборище, София","Тухла, ТЕЦ",595980.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-24_1/101173658'), HttpUrl('https://homes.bg/2023-06-24_1/101173660'), HttpUrl('https://homes.bg/2023-06-24_1/101173662'), HttpUrl('https://homes.bg/2023-06-24_1/101173664'), HttpUrl('https://homes.bg/2023-06-24_1/101173666'), HttpUrl('https://homes.bg/2023-06-24_1/101173668'), HttpUrl('https://homes.bg/2023-06-24_1/101173670'), HttpUrl('https://homes.bg/2023-06-24_1/101173672'), HttpUrl('https://homes.bg/2023-06-24_1/101173674'), HttpUrl('https://homes.bg/2023-06-24_1/101173676')]",False,2025-01-09T06:02:31.396658,,"3,056 EUR/m²",продажба,PropertyType.UNKNOWN,,595980,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1501626,10,Site.HOMESBG,"3,056 EUR/m²",1501626,
1500441,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-175m2-sofiya-oborishte/as1500441,"Многостаен, 175m²"," Оборище, София","Тухла, ТЕЦ",664582.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-20_1/100968824'), HttpUrl('https://homes.bg/2023-06-20_1/100968826'), HttpUrl('https://homes.bg/2023-06-20_1/100968828'), HttpUrl('https://homes.bg/2023-06-20_1/100968830'), HttpUrl('https://homes.bg/2023-06-20_1/100968832'), HttpUrl('https://homes.bg/2023-06-20_1/100968834'), HttpUrl('https://homes.bg/2023-06-20_1/100968836'), HttpUrl('https://homes.bg/2023-06-20_1/100968838'), HttpUrl('https://homes.bg/2023-06-20_1/100968840'), HttpUrl('https://homes.bg/2023-06-20_1/100968842')]",False,2025-01-09T06:02:31.396658,,"3,797 EUR/m²",продажба,PropertyType.UNKNOWN,,664582,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-175m2-sofiya-oborishte/as1500441,10,Site.HOMESBG,"3,797 EUR/m²",1500441,
1499004,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-121m2-sofiya-oborishte/as1499004,"Тристаен, 121m²"," Оборище, София","Тухла, ТЕЦ",473130.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-14_1/100698183'), HttpUrl('https://homes.bg/2023-06-14_1/100698184'), HttpUrl('https://homes.bg/2023-06-14_1/100698185'), HttpUrl('https://homes.bg/2023-06-14_1/100698186'), HttpUrl('https://homes.bg/2023-06-14_1/100698187'), HttpUrl('https://homes.bg/2023-06-14_1/100698188'), HttpUrl('https://homes.bg/2023-06-14_1/100698189'), HttpUrl('https://homes.bg/2023-06-14_1/100698190'), HttpUrl('https://homes.bg/2023-06-14_1/100698191'), HttpUrl('https://homes.bg/2023-06-14_1/100698192')]",False,2025-01-09T06:02:31.396658,,"3,910 EUR/m²",продажба,PropertyType.TRISTAEN,,473130,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-121m2-sofiya-oborishte/as1499004,10,Site.HOMESBG,"3,910 EUR/m²",1499004,
1559919,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-185m2-sofiya-oborishte/as1559919,"Многостаен, 185m²"," Оборище, София","Тухла, ТЕЦ",492030.0,EUR,,"[HttpUrl('https://homes.bg/2024-04-11_1/109208851'), HttpUrl('https://homes.bg/2024-04-11_1/109208852'), HttpUrl('https://homes.bg/2024-04-11_1/109208853'), HttpUrl('https://homes.bg/2024-04-11_1/109208854'), HttpUrl('https://homes.bg/2024-04-11_1/109208855'), HttpUrl('https://homes.bg/2024-04-11_1/109208856'), HttpUrl('https://homes.bg/2024-04-11_1/109208857'), HttpUrl('https://homes.bg/2024-04-11_1/109208858')]",False,2025-01-09T06:02:31.396658,,"2,659 EUR/m²",продажба,PropertyType.UNKNOWN,,492030,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-185m2-sofiya-oborishte/as1559919,8,Site.HOMESBG,"2,659 EUR/m²",1559919,
1503026,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-207m2-sofiya-oborishte/as1503026,"Многостаен, 207m²"," Оборище, София","Тухла, ТЕЦ",543312.0,EUR,,"[HttpUrl('https://homes.bg/2023-07-01_1/101500963'), HttpUrl('https://homes.bg/2023-07-01_1/101500965'), HttpUrl('https://homes.bg/2023-07-01_1/101500968'), HttpUrl('https://homes.bg/2023-07-01_1/101500970'), HttpUrl('https://homes.bg/2023-07-01_1/101500972'), HttpUrl('https://homes.bg/2023-07-01_1/101500974'), HttpUrl('https://homes.bg/2023-07-01_1/101500976'), HttpUrl('https://homes.bg/2023-07-01_1/101500978'), HttpUrl('https://homes.bg/2023-07-01_1/101500981'), HttpUrl('https://homes.bg/2023-07-01_1/101500982')]",False,2025-01-09T06:02:31.396658,,"2,624 EUR/m²",продажба,PropertyType.UNKNOWN,,543312,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-207m2-sofiya-oborishte/as1503026,10,Site.HOMESBG,"2,624 EUR/m²",1503026,
1603168,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-163m2-sofiya-oborishte/as1603168,"Четиристаен, 163m²"," Оборище, София","Тухла, Необзаведен, Локално отопление",363000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-11_2/112401103'), HttpUrl('https://homes.bg/2024-12-11_2/112401104'), HttpUrl('https://homes.bg/2024-12-11_2/112401105'), HttpUrl('https://homes.bg/2024-12-11_2/112401106')]",False,2025-01-09T06:02:31.396658,,"2,226 EUR/m²",продажба,PropertyType.CHETIRISTAEN,,363000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-163m2-sofiya-oborishte/as1603168,4,Site.HOMESBG,"2,226 EUR/m²",1603168,
1590749,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-85m2-sofiya-oborishte/as1590749,"Двустаен, 85m²"," Оборище, София","Тухла, Необзаведен, ТЕЦ",150100.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-11_2/112400887'), HttpUrl('https://homes.bg/2024-12-11_2/112400888'), HttpUrl('https://homes.bg/2024-12-11_2/112400889'), HttpUrl('https://homes.bg/2024-12-11_2/112400890')]",False,2025-01-09T06:02:31.396658,,"1,765 EUR/m²",продажба,PropertyType.UNKNOWN,,150100,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-85m2-sofiya-oborishte/as1590749,4,Site.HOMESBG,"1,765 EUR/m²",1590749,
1590750,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-85m2-sofiya-oborishte/as1590750,"Двустаен, 85m²"," Оборище, София","Тухла, Необзаведен, ТЕЦ",152100.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-11_2/112400891'), HttpUrl('https://homes.bg/2024-12-11_2/112400892'), HttpUrl('https://homes.bg/2024-12-11_2/112400893'), HttpUrl('https://homes.bg/2024-12-11_2/112400894')]",False,2025-01-09T06:02:31.396658,,"1,789 EUR/m²",продажба,PropertyType.UNKNOWN,,152100,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-85m2-sofiya-oborishte/as1590750,4,Site.HOMESBG,"1,789 EUR/m²",1590750,
1596497,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-oborishte/as1596497,"Тристаен, 124m²"," Оборище, София","Тухла, Необзаведен, Локално отопление",272800.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-10_2/112384796'), HttpUrl('https://homes.bg/2024-12-10_2/112384797'), HttpUrl('https://homes.bg/2024-12-10_2/112384798')]",False,2025-01-09T06:02:31.396658,,"2,200 EUR/m²",продажба,PropertyType.TRISTAEN,,272800,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-oborishte/as1596497,3,Site.HOMESBG,"2,200 EUR/m²",1596497,
1493251,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-oborishte/as1493251,"Двустаен, 63m²"," Оборище, София","Тухла, ТЕЦ",234514.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253217'), HttpUrl('https://homes.bg/2023-05-17_1/99253218'), HttpUrl('https://homes.bg/2023-05-17_1/99253219'), HttpUrl('https://homes.bg/2023-05-17_1/99253220'), HttpUrl('https://homes.bg/2023-05-17_1/99253221'), HttpUrl('https://homes.bg/2023-05-17_1/99253222'), HttpUrl('https://homes.bg/2023-05-17_1/99253223'), HttpUrl('https://homes.bg/2023-05-17_1/99253224'), HttpUrl('https://homes.bg/2023-05-17_1/99253225'), HttpUrl('https://homes.bg/2023-05-17_1/99253226')]",False,2025-01-09T06:02:31.396658,,"3,722 EUR/m²",продажба,PropertyType.UNKNOWN,,234514,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-oborishte/as1493251,10,Site.HOMESBG,"3,722 EUR/m²",1493251,
1580498,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-oborishte/as1580498,"Двустаен, 67m²"," Оборище, София","Тухла, ТЕЦ",159000.0,EUR,,"[HttpUrl('https://homes.bg/2024-07-31_1/110639701'), HttpUrl('https://homes.bg/2024-07-31_1/110639702'), HttpUrl('https://homes.bg/2024-07-31_1/110639703'), HttpUrl('https://homes.bg/2024-07-31_1/110639704')]",False,2025-01-09T06:02:31.396658,,"2,373 EUR/m²",продажба,PropertyType.UNKNOWN,,159000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-oborishte/as1580498,4,Site.HOMESBG,"2,373 EUR/m²",1580498,
1500446,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-oborishte/as1500446,"Двустаен, 61m²"," Оборище, София","Тухла, ТЕЦ",241914.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-20_1/100968924'), HttpUrl('https://homes.bg/2023-06-20_1/100968926'), HttpUrl('https://homes.bg/2023-06-20_1/100968928'), HttpUrl('https://homes.bg/2023-06-20_1/100968930'), HttpUrl('https://homes.bg/2023-06-20_1/100968932'), HttpUrl('https://homes.bg/2023-06-20_1/100968934'), HttpUrl('https://homes.bg/2023-06-20_1/100968936'), HttpUrl('https://homes.bg/2023-06-20_1/100968938'), HttpUrl('https://homes.bg/2023-06-20_1/100968940'), HttpUrl('https://homes.bg/2023-06-20_1/100968942')]",False,2025-01-09T06:02:31.396658,,"3,965 EUR/m²",продажба,PropertyType.UNKNOWN,,241914,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-oborishte/as1500446,10,Site.HOMESBG,"3,965 EUR/m²",1500446,
1583027,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-oborishte/as1583027,"Двустаен, 67m²"," Оборище, София","Тухла, ТЕЦ",158000.0,EUR,,"[HttpUrl('https://homes.bg/2024-08-15_1/110849094'), HttpUrl('https://homes.bg/2024-08-15_1/110849095'), HttpUrl('https://homes.bg/2024-08-15_1/110849096'), HttpUrl('https://homes.bg/2024-08-15_1/110849097')]",False,2025-01-09T06:02:31.396658,,"2,358 EUR/m²",продажба,PropertyType.UNKNOWN,,158000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-oborishte/as1583027,4,Site.HOMESBG,"2,358 EUR/m²",1583027,
1596496,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-129m2-sofiya-oborishte/as1596496,"Тристаен, 129m²"," Оборище, София","Тухла, Необзаведен, Електричество",280000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-06_2/112343719'), HttpUrl('https://homes.bg/2024-12-06_2/112343720'), HttpUrl('https://homes.bg/2024-12-06_2/112343721')]",False,2025-01-09T06:02:31.396658,,"2,170 EUR/m²",продажба,PropertyType.TRISTAEN,,280000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-129m2-sofiya-oborishte/as1596496,3,Site.HOMESBG,"2,170 EUR/m²",1596496,
1602692,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-90m2-sofiya-oborishte/as1602692,"Тристаен, 90m²"," Оборище, София","Панел, Необзаведен, ТЕЦ",250000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-06_2/112341385'), HttpUrl('https://homes.bg/2024-12-06_2/112341378'), HttpUrl('https://homes.bg/2024-12-06_2/112341379'), HttpUrl('https://homes.bg/2024-12-06_2/112341380'), HttpUrl('https://homes.bg/2024-12-06_2/112341381'), HttpUrl('https://homes.bg/2024-12-06_2/112341382'), HttpUrl('https://homes.bg/2024-12-06_2/112341383'), HttpUrl('https://homes.bg/2024-12-06_2/112341384'), HttpUrl('https://homes.bg/2024-12-06_2/112341386'), HttpUrl('https://homes.bg/2024-12-06_2/112341377')]",False,2025-01-09T06:02:31.396658,,"2,777 EUR/m²",продажба,PropertyType.TRISTAEN,,250000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-90m2-sofiya-oborishte/as1602692,10,Site.HOMESBG,"2,777 EUR/m²",1602692,
1602280,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-101m2-sofiya-oborishte/as1602280,"Тристаен, 101m²"," Оборище, София","Тухла, Обзаведен, ТЕЦ",350000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-05_2/112330965'), HttpUrl('https://homes.bg/2024-12-05_2/112330966'), HttpUrl('https://homes.bg/2024-12-05_2/112330967'), HttpUrl('https://homes.bg/2024-12-05_2/112330968'), HttpUrl('https://homes.bg/2024-12-05_2/112330969'), HttpUrl('https://homes.bg/2024-12-05_2/112330970'), HttpUrl('https://homes.bg/2024-12-05_2/112330971'), HttpUrl('https://homes.bg/2024-12-05_2/112330972')]",False,2025-01-09T06:02:31.396658,,"3,465 EUR/m²",продажба,PropertyType.TRISTAEN,,350000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-101m2-sofiya-oborishte/as1602280,8,Site.HOMESBG,"3,465 EUR/m²",1602280,
1474270,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-160m2-sofiya-oborishte/as1474270,"Тристаен, 160m²"," Оборище, София","Тухла, ТЕЦ",494400.0,EUR,,"[HttpUrl('https://homes.bg/2023-12-16_1/107652219'), HttpUrl('https://homes.bg/2023-12-16_1/107652220'), HttpUrl('https://homes.bg/2023-12-16_1/107652221'), HttpUrl('https://homes.bg/2023-12-16_1/107652222'), HttpUrl('https://homes.bg/2023-12-16_1/107652223'), HttpUrl('https://homes.bg/2023-12-16_1/107652224'), HttpUrl('https://homes.bg/2023-12-16_1/107652225'), HttpUrl('https://homes.bg/2023-12-16_1/107652226'), HttpUrl('https://homes.bg/2023-12-16_1/107652227'), HttpUrl('https://homes.bg/2023-12-16_1/107652228')]",False,2025-01-09T06:02:31.396658,,"3,090 EUR/m²",продажба,PropertyType.TRISTAEN,,494400,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-160m2-sofiya-oborishte/as1474270,10,Site.HOMESBG,"3,090 EUR/m²",1474270,
1601586,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1601586,"Тристаен, 100m²"," Оборище, София","Тухла, Обзаведен, ТЕЦ",350000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-01_2/112279478'), HttpUrl('https://homes.bg/2024-12-01_2/112279479'), HttpUrl('https://homes.bg/2024-12-01_2/112279480'), HttpUrl('https://homes.bg/2024-12-01_2/112279481'), HttpUrl('https://homes.bg/2024-12-01_2/112279482'), HttpUrl('https://homes.bg/2024-12-01_2/112279483'), HttpUrl('https://homes.bg/2024-12-01_2/112279484'), HttpUrl('https://homes.bg/2024-12-01_2/112279485'), HttpUrl('https://homes.bg/2024-12-01_2/112279486'), HttpUrl('https://homes.bg/2024-12-01_2/112279487')]",False,2025-01-09T06:02:31.396658,,"3,500 EUR/m²",продажба,PropertyType.TRISTAEN,,350000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1601586,10,Site.HOMESBG,"3,500 EUR/m²",1601586,
1601584,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-76m2-sofiya-oborishte/as1601584,"Тристаен, 76m²"," Оборище, София","Панел, Обзаведен, ТЕЦ",249990.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-01_2/112279458'), HttpUrl('https://homes.bg/2024-12-01_2/112279459'), HttpUrl('https://homes.bg/2024-12-01_2/112279460'), HttpUrl('https://homes.bg/2024-12-01_2/112279461'), HttpUrl('https://homes.bg/2024-12-01_2/112279462'), HttpUrl('https://homes.bg/2024-12-01_2/112279463'), HttpUrl('https://homes.bg/2024-12-01_2/112279464'), HttpUrl('https://homes.bg/2024-12-01_2/112279465'), HttpUrl('https://homes.bg/2024-12-01_2/112279466'), HttpUrl('https://homes.bg/2024-12-01_2/112279467')]",False,2025-01-09T06:02:31.396658,,"3,289 EUR/m²",продажба,PropertyType.TRISTAEN,,249990,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-76m2-sofiya-oborishte/as1601584,10,Site.HOMESBG,"3,289 EUR/m²",1601584,
1601583,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-85m2-sofiya-oborishte/as1601583,"Тристаен, 85m²"," Оборище, София","Панел, Полуобзаведен, ТЕЦ",240000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-01_2/112279451'), HttpUrl('https://homes.bg/2024-12-01_2/112279452'), HttpUrl('https://homes.bg/2024-12-01_2/112279453'), HttpUrl('https://homes.bg/2024-12-01_2/112279454'), HttpUrl('https://homes.bg/2024-12-01_2/112279455'), HttpUrl('https://homes.bg/2024-12-01_2/112279456'), HttpUrl('https://homes.bg/2024-12-01_2/112279457')]",False,2025-01-09T06:02:31.396658,,"2,823 EUR/m²",продажба,PropertyType.TRISTAEN,,240000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-85m2-sofiya-oborishte/as1601583,7,Site.HOMESBG,"2,823 EUR/m²",1601583,
1601591,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-78m2-sofiya-oborishte/as1601591,"Двустаен, 78m²"," Оборище, София","Тухла, Необзаведен, Без отопление",187000.0,EUR,,"[HttpUrl('https://homes.bg/2024-12-01_2/112279520'), HttpUrl('https://homes.bg/2024-12-01_2/112279521'), HttpUrl('https://homes.bg/2024-12-01_2/112279522')]",False,2025-01-09T06:02:31.396658,,"2,397 EUR/m²",продажба,PropertyType.UNKNOWN,,187000,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-78m2-sofiya-oborishte/as1601591,3,Site.HOMESBG,"2,397 EUR/m²",1601591,
