title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Тристаен апартамент, 108 м2",239 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004987/?sid=h892j0&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 18,Цена на /м2/:2 213EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-02 14:13:11.919891,продава,239000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 61 м2",241 914EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6004584/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 61 м2,АДРЕС Недвижими имоти АД,,Етаж: 14 от 14,Цена на /м2/:3 966EUR,"Двустаен непреходен апартамент състои се от дневна с кухненски бокс и трапезария; спалня; баня с WC; входно антре със складово помещение ; тераса.  Изложение –Североизток, Изток",,False,8,2025-01-02 14:13:11.920348,продава,241914,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 85 м2",242 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5960332/?sid=h892j0&page=3,PropertyType.TRISTAEN, 85 м2,Революшън Сейлс,,Етаж: 7 от 8,Цена на /м2/:2 847EUR,"Революшън Естейт има удоволствие да Ви представи прекрасен тристаен апартамент в ж.к.Оборище, до МОЛ 'Сердика'.Основни характеристики на имота:Площ: 85 кв.м....",,False,9,2025-01-02 14:13:11.920824,продава,242000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",242 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004989/?sid=h892j0&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 262EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,3,2025-01-02 14:13:11.921280,продава,242000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 87 м2",242 550EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5909984/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 87 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 11 от 14,Цена на /м2/:2 788EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев двустаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,False,1,2025-01-02 14:13:11.921786,продава,242550,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 113 м2",243 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004970/?sid=h892j0&page=3,PropertyType.TRISTAEN, 113 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 8,Цена на /м2/:2 150EUR,"Тристаен апартамент с площ от 113 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-02 14:13:11.922234,продава,243000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 116 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003173/?sid=h892j0&page=3,PropertyType.TRISTAEN, 116 м2,ЕКС НВД,,Етаж: 2 от 8,Цена на /м2/:2 103EUR,"Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип....",,False,1,2025-01-02 14:13:11.922685,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004986/?sid=h892j0&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 259EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,5,2025-01-02 14:13:11.923134,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 77 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5940768/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 77 м2,Явлена Изток,,Етаж: 6 от 7,Цена на /м2/:3 182EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток"" 2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. РЗП 77 кв. м. и застроена площ 67 кв. м. Апартаментът се...",,False,10,2025-01-02 14:13:11.923581,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 72 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/dvustaen/5982780/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 72 м2,Luximmo Finest Estates,,Етаж:  от 8,Цена на /м2/:3 403EUR,"Представяме просторен, обзаведен двустаен апартамент за продажба, в престижния кв. ""Изток"".ЛокацияИмотът се намира във вътрешно блоково пространство в близост до бул....",,False,11,2025-01-02 14:13:11.924092,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",247 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004988/?sid=h892j0&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 308EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-02 14:13:11.924542,продава,247000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 71 м2",248 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5979861/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 71 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 4 от 6,Цена на /м2/:3 493EUR,"ИРИДА НЕДВИЖИМИ ИМОТИ Ви представя за продажба двустаен апартамент в центъра на София, на комуникативно място в близост до парк Заимов, Военната академия, метростанция.Кооперацията...",,False,8,2025-01-02 14:13:11.925065,продава,248000,EUR,София,Оборище,Site.IMOTINET,
"продава Двустаен апартамент, 87 м2",248 325EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5909985/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 87 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 12 от 14,Цена на /м2/:2 854EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев двустаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,False,1,2025-01-02 14:13:11.925571,продава,248325,EUR,София,Оборище,Site.IMOTINET,
"продава Двустаен апартамент, 86 м2",249 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5941548/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 86 м2,Имоти Премиер,,Етаж: 6 от 7,Цена на /м2/:2 895EUR,"ИМОТИ ПРЕМИЕР предлага за продажба просторен тристаен тухлен апартамент, разположен на шести етаж в сграда с асансьор в един от най-престижните и удобни квартали на София – кв. Оборище....",,False,12,2025-01-02 14:13:11.926064,продава,249000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 85 м2",249 990EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5977959/?sid=h892j0&page=3,PropertyType.TRISTAEN, 85 м2,Глобъл Сървисиз,,Етаж: 7 от 8,Цена на /м2/:2 941EUR,"Номер на офертата в агенцията 13351. Предлага се просторен, светъл апартамент на ул.'Оборище' до МОЛ Сердика, ет.7 от 8 чиста площ 85кв.м.два просторни хола,спалня и отделно кухня, юг,изток,запад...",,False,14,2025-01-02 14:13:11.926505,продава,249990,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 76 м2",250 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5942064/?sid=h892j0&page=3,PropertyType.TRISTAEN, 76 м2,ЕКС НВД,,Етаж: 7 от 8,Цена на /м2/:3 289EUR,Компания `ЕКС` представя на Вашето внимание тристаен апартамент в един от най-предпочитаните райони на гр. София- кв. Оборище.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски...,,False,7,2025-01-02 14:13:11.926952,продава,250000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 90 м2",250 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6008894/?sid=h892j0&page=3,PropertyType.TRISTAEN, 90 м2,Революшън Сейлс,,Етаж: 3 от 6,Цена на /м2/:2 778EUR,Революшън Естейт представя на Вашето внимание тристаен апартамент в ж.к. Оборище.Основни характеристики на имота:- Площ: 90 кв.м.- Етаж: 3-ти жилищен етаж от...,,False,14,2025-01-02 14:13:11.927403,продава,250000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 76 м2",250 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5956749/?sid=h892j0&page=3,PropertyType.TRISTAEN, 76 м2,Имоти Премиер,,Етаж: 7 от 8,Цена на /м2/:3 289EUR,До метростанция! След основен ремонт! Имоти ПРЕМИЕР представя на Вашето внимание тристаен апартамент в кв. Оборище!Жилището е ситуирано на етаж 7/8 в панелна сграда с контрол на достъпа....,,False,8,2025-01-02 14:13:11.927899,продава,250000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 76 м2",250 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5896408/?sid=h892j0&page=3,PropertyType.TRISTAEN, 76 м2,Революшън Сейлс,,Етаж: 7 от 8,Цена на /м2/:3 289EUR,Революшън Естейт има удоволствие да Ви представи прекрасен тристаен апартамент в ж.к.Оборище.Основни характеристики на имота:-Площ: 76 кв.м....,,False,8,2025-01-02 14:13:11.928366,продава,250000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",250 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004985/?sid=h892j0&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 315EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-02 14:13:11.928835,продава,250000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 79 м2",251 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5926609/?sid=h892j0&page=3,PropertyType.DVUSTAEN, 79 м2,Явлена Изток,,Етаж: 5 от 7,Цена на /м2/:3 177EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток""  2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. Жилището е с площ 79 кв. м. и застроена площ 68 кв. м....",,False,9,2025-01-02 14:13:11.929280,продава,251000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",251 108EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5846475/?sid=h892j0&page=3,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 1 от 6,Цена на /м2/:2 203EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №3 е просторен 3-стаен апартамент...,,False,9,2025-01-02 14:13:11.929774,продава,251108,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5883705/?sid=h892j0&page=3,PropertyType.TRISTAEN, 101 м2,SUPRIMMO,,Етаж:  от 6,Цена на /м2/:2 504EUR,"Представяме тристаен апартамент в новопостроена сграда с акт 16!Апартаментът предлага източно и югозападно изложение, разполага с просторен и светъл хол с кухня и трапезария, две...",,False,9,2025-01-02 14:13:11.930223,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5883858/?sid=h892j0&page=3,PropertyType.TRISTAEN, 101 м2,Калиста Естейт,,Етаж: 3 от 6,Цена на /м2/:2 504EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,10,2025-01-02 14:13:11.930676,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 110 м2",254 173EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5876947/?sid=h892j0&page=3,PropertyType.TRISTAEN, 110 м2,Явлена София,,Етаж: 5 от 6,Цена на /м2/:2 311EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №14 е просторен 3-стаен...,,False,7,2025-01-02 14:13:11.931167,продава,254173,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",256 815EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5851156/?sid=h892j0&page=3,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 2 от 6,Цена на /м2/:2 253EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №6 е просторен 3-стаен апартамент...,,False,9,2025-01-02 14:13:11.931662,продава,256815,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 129 м2",257 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976826/?sid=h892j0&page=3,PropertyType.TRISTAEN, 129 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 6,Цена на /м2/:1 999EUR,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс.ЗП 114 кв.м. С включено мазе в цената. Ет. 3-ти над магазини. Отопление - ток.Изложението е изток и Юг.",,False,7,2025-01-02 14:13:11.932115,продава,257900,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 68 м2",258 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5926812/?sid=h892j0&page=4,PropertyType.DVUSTAEN, 68 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 2 от 5,Цена на /м2/:3 794EUR,"ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба южен двустаен отлично обзаведен апартамент до мол Сердика.Апартаментът е с площ 68кв.м , разположен е на втори етаж в тухлена сграда. Има...",,False,6,2025-01-02 14:13:14.160635,продава,258000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 102 м2",259 900EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/6013073/?sid=h892j0&page=4,PropertyType.TRISTAEN, 102 м2,SUPRIMMO,,Етаж:  от 5,Цена на /м2/:2 548EUR,Представяме светъл тристаен апартамент разположен на тиха улица в централната част на квартал „Изток“.Жилището е с обща площ 102.31 кв.м разположено на втори етаж. Изложението на...,,False,14,2025-01-02 14:13:14.161169,продава,259900,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 120 м2",262 327EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5846465/?sid=h892j0&page=4,PropertyType.TRISTAEN, 120 м2,Явлена София,,Етаж: 1 от 5,Цена на /м2/:2 186EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша.Апартамент №2 е просторен...,,False,9,2025-01-02 14:13:14.161688,продава,262327,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 82 м2",262 400EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5939908/?sid=h892j0&page=4,PropertyType.DVUSTAEN, 82 м2,ЮНИК ЕСТЕЙТС,,Етаж: 6 от 8,Цена на /м2/:3 200EUR,"Unique estates представя за продажба уютен апартамент с една спалня, разположен в престижния квартал ""Изток"". Имотът се намира в тиха и зелена зона, с лесен достъп до...",,False,5,2025-01-02 14:13:14.162195,продава,262400,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",262 522EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870478/?sid=h892j0&page=4,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 3 от 6,Цена на /м2/:2 303EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №9 е просторен 3-стаен апартамент...,,False,7,2025-01-02 14:13:14.162707,продава,262522,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",262 522EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5962479/?sid=h892j0&page=4,PropertyType.TRISTAEN, 114 м2,ЕРА Голд,,Етаж:,Цена на /м2/:2 303EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА! ЕРА Голд Ви представя апартамент с 2 спални в малка бутикова сграда на метри от метростанция Витоша и мол Парадайс, район Лозенец.Апартаментът се състои от...",,False,8,2025-01-02 14:13:14.163162,продава,262522,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 132 м2",264 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/6008144/?sid=h892j0&page=4,PropertyType.TRISTAEN, 132 м2,SUPRIMMO,,Етаж:  от 5,Цена на /м2/:2 000EUR,"Представяме тристаен апартамент за продажба, в нова сграда на топ локация на 300 метра от Paradise Center.Районът предлага множество удобства - метростанция ""Витоша"", мол,...",,False,10,2025-01-02 14:13:14.163625,продава,264000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 119 м2",264 286EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870477/?sid=h892j0&page=4,PropertyType.TRISTAEN, 119 м2,Явлена София,,Етаж: 2 от 6,Цена на /м2/:2 221EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша.Апартамент №7 е просторен 3-стаен...,,False,8,2025-01-02 14:13:14.164129,продава,264286,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 133 м2",264 440EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5881851/?sid=h892j0&page=4,PropertyType.TRISTAEN, 133 м2,Революшън Сейлс,,Етаж: 4 от 6,Цена на /м2/:1 988EUR,"АКТ 16! ЛУКСОЗНИ ОБЩИ ЧАСТИ! ???? Революшън Естейт Ви представя уникален тристаен апартамент, намиращ се на отлична локация  в ж.к. Хладилника.Основни характеристики на имота:...",,False,10,2025-01-02 14:13:14.164584,продава,264440,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 83 м2",265 600EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5939907/?sid=h892j0&page=4,PropertyType.DVUSTAEN, 83 м2,ЮНИК ЕСТЕЙТС,,Етаж: 5 от 8,Цена на /м2/:3 200EUR,"Unique estates представя за продажба уютен апартамент с една спалня, разположен в престижния квартал ""Изток"". Имотът се намира в тиха и зелена зона, с лесен достъп до...",,False,6,2025-01-02 14:13:14.165116,продава,265600,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",265 841EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870480/?sid=h892j0&page=4,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 4 от 6,Цена на /м2/:2 332EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №11 е просторен 3-стаен...,,False,7,2025-01-02 14:13:14.165618,продава,265841,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",268 229EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5876946/?sid=h892j0&page=4,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 4 от 6,Цена на /м2/:2 353EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №12 е просторен 3-стаен...,,False,7,2025-01-02 14:13:14.166121,продава,268229,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 68 м2",270 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6013585/?sid=h892j0&page=4,PropertyType.TRISTAEN, 68 м2,Титан Пропъртис,,Етаж: 5 от 6,Цена на /м2/:3 971EUR,"Титан Пропъртис има удоволствието да Ви представи тристаен апартамент в ж.к. Оборище. В близост са разположени спирки на градски транспорт, търговски обекти, детски ясли, детски градини, училища,...",,False,11,2025-01-02 14:13:14.166566,продава,270000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 119 м2",270 225EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870479/?sid=h892j0&page=4,PropertyType.TRISTAEN, 119 м2,Явлена София,,Етаж: 3 от 6,Цена на /м2/:2 271EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №10 е просторен 3-стаен...,,False,7,2025-01-02 14:13:14.167063,продава,270225,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 124 м2",272 800EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/dvustaen/5999504/?sid=h892j0&page=4,PropertyType.DVUSTAEN, 124 м2,BULGARIAN PROPERTIES,,Етаж: 2 от 7,Цена на /м2/:2 200EUR,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в imoti.net.Референтен номер: Sfb 86124Тел: 0882 817...",,False,20,2025-01-02 14:13:14.167519,продава,272800,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 110 м2",280 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5979882/?sid=h892j0&page=4,PropertyType.TRISTAEN, 110 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 5,Цена на /м2/:2 545EUR,"Просторен, светъл, слънчев тристаен апартамнет в сграда с АКТ 16, състоящ се от дневна с трапезария и кухненски бокс, две спални, две бани с тоалетни, един балкон, общ за всички помещения....",,False,12,2025-01-02 14:13:14.167962,продава,280000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 104 м2",282 975EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5909426/?sid=h892j0&page=4,PropertyType.TRISTAEN, 104 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 10 от 14,Цена на /м2/:2 721EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,False,1,2025-01-02 14:13:14.168464,продава,282975,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",288 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003150/?sid=h892j0&page=4,PropertyType.TRISTAEN, 107 м2,ЕКС НВД,,Етаж: 14 от 18,Цена на /м2/:2 692EUR,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",,False,1,2025-01-02 14:13:14.168937,продава,288000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 105 м2",288 750EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5909425/?sid=h892j0&page=4,PropertyType.TRISTAEN, 105 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 11 от 14,Цена на /м2/:2 750EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от...",,False,1,2025-01-02 14:13:14.169444,продава,288750,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 87 м2",289 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6005805/?sid=h892j0&page=4,PropertyType.TRISTAEN, 87 м2,ЕКС НВД,,Етаж: 3 от 3,Цена на /м2/:3 322EUR,Продава се разкошен апартамент община ОборищеИдеален избор за инвестиция с висока възвръщаемост!Aко търсите висока доходност и стабилна възвръщаемост на вашата...,,False,11,2025-01-02 14:13:14.169898,продава,289000,EUR,София,Оборище,Site.IMOTINET,
"продава Тристаен апартамент, 87 м2",289 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6005808/?sid=h892j0&page=4,PropertyType.TRISTAEN, 87 м2,ЕКС НВД,,Етаж: 3 от 3,Цена на /м2/:3 322EUR,Продава се разкошен апартамент община ОборищеИдеален избор за инвестиция с висока възвръщаемост!Aко търсите висока доходност и стабилна възвръщаемост на вашата...,,False,11,2025-01-02 14:13:14.170350,продава,289000,EUR,София,Оборище,Site.IMOTINET,
