title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
Продава 3-СТАЕН,295000,EUR,Продава,тристаен,град София,Оборище,"81 кв.м, 2-ри ет. от 6, ТЕЦ, Тухла 1960 г., Тристаен апартамент, състоящ се от коридор, дневна 40 кв.м., спалня, отделна кухня с усвоен балкон,  ..., тел.: 088 21 21 450",088 21 21 450,,https://address.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172830907392129&slink=bi18s2&f1=9,5.0,2025-01-02 14:13:11.142488,imot.bg,,,1c172830907392129,
Продава 3-СТАЕН,295000,EUR,Продава,тристаен,град София,Оборище,"80 кв.м, ул. Оборище, 5-ти ет. от 6, ТЕЦ, Тухла 1962 г., НЕПРЕХОДЕН и ФУНКЦИОНАЛЕН ГОЛЯМ ДВУСТАЕН АПАРТАМЕНТ /възможност за ПРЕУСТРОЙСТВО в ТРИСТАЕН! в ЦЕНТЪ ..., тел.: 02/9802903",02/9802903,,https://aldes.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173107693825517&slink=bi18s2&f1=9,11.0,2025-01-02 14:13:11.142772,imot.bg,,,1c173107693825517,
Продава 3-СТАЕН,297000,EUR,Продава,тристаен,град София,Оборище,"120 кв.м, 2-ри ет. от 5, Тухла 2024 г., - Район Оборище. Изискана нова сграда с АКТ - 16 в близост до Театър София. На пешеходно разстояние  ..., тел.: 0877 613 094",0877 613 094,,https://expertbrokers.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173496302053495&slink=bi18s2&f1=9,3.0,2025-01-02 14:13:11.143050,imot.bg,,,1c173496302053495,
Продава 3-СТАЕН,248285,EUR,Продава,тристаен,град София,Оборище,"108 кв.м, 3-ти ет. от 6, Тухла 2024 г., ПЕРФЕКТНА ИНВЕСТИЦИЯ! НА МЕТРИ ОТ ИДЕАЛНИЯ ЦЕНТЪР! БЕЗ КОМИСИОН ЗА КУПУВАЧА!  'Образцов вход' ..., тел.: 0885880770",0885880770,,https://obrazcov.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172969218026855&slink=bi18s2&f1=9,9.0,2025-01-02 14:13:11.143335,imot.bg,,,1c172969218026855,
Продава 3-СТАЕН,298000,EUR,Продава,тристаен,град София,Оборище,"67 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 1973 г., Прекрасен тристаен апартамент в Оборище с паркомясто в цената! Апартамента е разположен в престижния ..., тел.: 0887144424",0887144424,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173478952489521&slink=bi18s2&f1=9,8.0,2025-01-02 14:13:11.143608,imot.bg,,,1c173478952489521,
Продава 3-СТАЕН,299000,EUR,Продава,тристаен,град София,Оборище,"115 кв.м, 7-ми ет. от 9, Тухла 1997 г., ERA Младост представя просторен и светъл апартамент с потенциал да бъде преустроен в четиристаен, ра ..., тел.: 0885772455",0885772455,,https://erabulgaria.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172499865409525&slink=bi18s2&f1=9,11.0,2025-01-02 14:13:11.143922,imot.bg,,,1c172499865409525,
Продава 3-СТАЕН,300000,EUR,Продава,тристаен,град София,Оборище,"60 кв.м, 4-ти ет. от 7, ТЕЦ, Тухла 2000 г., Просторен тристаен апартамент! Състои се от две спални, кухня, балкон, баня и тоалетна! Отопление с  ..., тел.: 0887069908",0887069908,,https://imotivasilev7.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172985414795323&slink=bi18s2&f1=10,5.0,2025-01-02 14:13:11.812959,imot.bg,,,1c172985414795323,
Продава 3-СТАЕН,300000,EUR,Продава,тристаен,град София,Оборище,"60 кв.м, 4-ти ет. от 7, ТЕЦ, Тухла 2000 г., Просторен тристаен апартамент! Състои се от две спални, кухня, балкон, баня и тоалетна! Отопление с  ..., тел.: 0887069908",0887069908,,https://imotivasilev7.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172985414795323&slink=bi18s2&f1=10,5.0,2025-01-02 14:13:11.813669,imot.bg,,,1c172985414795323,
Продава 3-СТАЕН,304000,EUR,Продава,тристаен,град София,Оборище,"80 кв.м, 2-ри ет. от 5, Тухла 2025 г., Имоти ПРЕМИЕР представя на Вашето внимание тристаен апартамент в ж.к Оборище! Жилището е ситуирано н ..., тел.: 0879590094",0879590094,,https://premierimotisf.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172830073263649&slink=bi18s2&f1=10,,2025-01-02 14:13:11.813979,imot.bg,,,1c172830073263649,
Продава 3-СТАЕН,304999,EUR,Продава,тристаен,град София,Оборище,"101 кв.м, 3-ти ет. от 5, ТЕЦ, ТОП ОФЕРТА !!! Агенция за Недвижими Имоти предлага на своите клиенти чудесен,обзаведен,непреходен тр ..., тел.: 0878208555",0878208555,,https://nice_home.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173159298771392&slink=bi18s2&f1=10,16.0,2025-01-02 14:13:11.814256,imot.bg,,,1c173159298771392,
