price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
15 338.76 €30 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Лясковец, област Велико Търново","Нива, кат. 3, 6.15 дка, НИ.ИВА предлага за продажба парцел в землището на град Лясковец,с лице на главен път София-Варна,в   ..., тел.: 0888850484",//www.imot.bg/obiava-1s166184619963573-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-lyaskovets,Повече детайлии 4 снимки,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.267369
17 895.22 €35 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Лясковец, област Велико Търново","Нива, кат. 3, 2.604 дка, НИ.ИВА предлага за продажба земеделска земя в землището на град Лясковец, в близост до главен път Ля ..., тел.: 0888850484",//www.imot.bg/obiava-1s166575152204926-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-lyaskovets,Повече детайли,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.268216
40 000 €78 233.20 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Павликени, област Велико Търново","Нива, кат. 2, с Аренден договор до 01.12.2026 г. и рента 1 €/год., 20 дка, До път, тел.: 0888307321",//www.imot.bg/obiava-1s169207582513627-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-pavlikeni,Повече детайлии 6 снимки,0888307321,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.269084
119 970 €234 640.93 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Полски Тръмбеш, област Велико Търново","Изоставена орна земя, кат. 3, 3.999 дка, Продажба на Поземлен имот в гр. Полски Тръмбеш 57354.32.3 с площ 3,999 дка. Повече информация на пос ..., тел.: 0887598545",//www.imot.bg/obiava-1s170481146542457-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-polski-trambesh,Повече детайлии 4 снимки,0887598545,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.269973
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бяла река, област Велико Търново","Овощна градина, кат. 3, 10100 дка, 1.Овошна градина с площ от 6901кв.м., находяща се в местността  Какуля 02 , с идентификатор   07661. ..., тел.: 0887 /573 633",//www.imot.bg/obiava-1s173987803138884-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-byala-reka,Повече детайли,0887 /573 633,АКЦЕНТИ ПРОПЪРТИС,//accents.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.270821
7 980 €15 607.52 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Горско Косово, област Велико Търново","Гори и храсти в земеделска земя, кат. 3, 21 дка, Продавам две земи (една до друга). Могат да бъдат закупени заедно или поотделно. Едната е 8 декара,  ..., тел.: 0896767590",//www.imot.bg/obiava-1s169694490805224-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-gorsko-kosovo,Повече детайлии 2 снимки,0896767590,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.271717
60 000 €117 349.80 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добри дял, област Велико Търново","Нива, кат. 3, 6 дка,  1.Земеделска земя 5930 дка, -III категория,граничи с регулацията на селото. Намира се в началото на ..., тел.: 02 9515080",//www.imot.bg/obiava-1s149787147122543-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-dobri-dyal,Повече детайлии 3 снимки,02 9515080,ИМОТИ-ИВ ЕООД,//imoti_iv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.272585
5 000 €9 779.15 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Къпиново, област Велико Търново","Нива, кат. 3, 2.43 дка, Aгенция за недвижими имоти ИВА продава земеделска земя до регулация,категория 3-та.Имотът може да се ..., тел.: 0888850484",//www.imot.bg/obiava-1s175360215986203-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-kapinovo,Повече детайлии 2 снимки,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.273449
21 750 €42 539.30 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Леденик, област Велико Търново","Нива, кат. 3, с Аренден договор до 01.10.2024 г. и рента 23 €/год., 12.799 дка, Топ Естейт Недвижими имоти Ви представя земеделска земя в с. Леденик, област Велико Търново. Земята  ..., тел.: 0882388284",//www.imot.bg/obiava-1s169036576973295-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ledenik,Повече детайли,0882388284,ТОП ЕСТЕЙТ,//topestate.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.274308
22 905.88 €44 800 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Леденик, област Велико Търново","Нива, кат. 3, 12.8 дка, тел.: 0887468228",//www.imot.bg/obiava-1s167386336331478-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ledenik,Повече детайли,0887468228,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.275183
21 450 €41 952.55 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Малки чифлик, област Велико Търново","Нива, кат. 3, с Аренден договор до 30.09.2026 г. и рента 16 €/год., 33 дка, SProperties продава земеделска земя в землището на с. Малки чифлик, общ. Велико Търново, НИВИ катего ..., тел.: 0889 60 66 64",//www.imot.bg/obiava-1s176839340609023-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-malki-chiflik,Повече детайлии 5 снимки,0889 60 66 64,ЕС ПРОПЪРТИС,//sproperties2004.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.276038
21 054 €41 178.04 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Овча могила, област Велико Търново","Ливада, кат. 3, 45.771 дка, Продавам ливади в селата Алеково, Козловец и Овча могила, и трите землища са в община Свищов, обл. В ..., тел.: 0889683752",//www.imot.bg/obiava-1s172667359892841-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ovcha-mogila,Повече детайли,0889683752,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.276930
21 474.26 €42 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Самоводене, област Велико Търново","Нива, кат. 3, 2.595 дка, Предлагаме Ви, за продажба земеделски имот в село Самоводене. Селото се намира на 8 км от град Велик ..., тел.: 0888288867",//www.imot.bg/obiava-1s170435725629856-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-samovodene,Повече детайлии 4 снимки,0888288867,РЕМАКС ОЛД КЕПИТЪЛ,//remaxoldcapital.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.277802
50 000 €97 791.50 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Сломер, област Велико Търново","Нива, кат. 3, с Аренден договор до 31.12.2025 г. и рента 1000 €/год., 22.495 дка, тел.: 0885323844",//www.imot.bg/obiava-1s176077504111640-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-slomer,Повече детайли,0885323844,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.278703
,"Ето каква е средната заплата в Хърватия, която прие еврото преди три години",,преди 38 минути,https://fakti.bg/world/1028870-eto-kakva-e-srednata-zaplata-v-harvatia-koato-prie-evroto-predi-tri-godini,,,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:12.279257
4 000 €7 823.32 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Шереметя, област Велико Търново","Нива, кат. 3, 6.208 дка, Поземлен имот, разположен в землището на село на 3 км от гр.В.Търново, в  близост до главен път Софи ..., тел.: 0899498066",//www.imot.bg/obiava-1s143592536149595-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-sheremetya,Повече детайли,0899498066,ЯВЛЕНА-ОФИС ВЕЛИКО ТЪРНОВО,//yavlena-vt.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.980120
225 000 €440 061.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Видин, област Видин","Нива, кат. 3, 15 дка, Недвижими имоти 'Адрес'предлага за продажба:    Земеделска земя с площ от 15 декара, разположена на  ..., тел.: 0882008371",//www.imot.bg/obiava-1s175748541107371-prodava-zemedelska-zemya-oblast-vidin-gr-vidin,Повече детайлии 2 снимки,0882008371,АДРЕС,//denchev_address.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.981026
10 500 €20 536.22 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Големаново, област Видин","Изоставена орна земя, кат. 3, 16 дка, До път, тел.: 0896555596",//www.imot.bg/obiava-1s174783884172135-prodava-zemedelska-zemya-oblast-vidin-s-golemanovo,Повече детайлии 3 снимки,0896555596,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.981913
14 000 €27 381.62 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Стакевци, област Видин","Ливада, кат. 1, 14 дка, Два имота по 7  дка по 7000 лв един  с номера /68655.143.46 / и / 68655.143.49 / , тел.: 0886963817",//www.imot.bg/obiava-1s156179281193636-prodava-zemedelska-zemya-oblast-vidin-s-stakevtsi,Повече детайлии 3 снимки,0886963817,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.982782
4 294.85 €8 400 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Тияновци, област Видин","Овощна градина, кат. 2, 2.4 дка, Продавам овощна градина 2.4 дка в село Тияновци, област Видин   Панорамна градина в регулация с лозя ..., тел.: 0883319571",//www.imot.bg/obiava-1s175498897614897-prodava-zemedelska-zemya-oblast-vidin-s-tiyanovtsi,Повече детайлии 5 снимки,0883319571,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.983651
5 112.92 €10 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Толовица, област Видин","Гори и храсти в земеделска земя, кат. 1, 10 дка, Трънкин дол, Начин на трайно ползване: друг вид дървопроизводителна гора  Продават се и 1000 кв.м. в с. Милчина л ..., тел.: 0888297441",//www.imot.bg/obiava-1s176055497889564-prodava-zemedelska-zemya-oblast-vidin-s-tolovitsa-trankin-dol,Повече детайли,0888297441,БГ-ИММОБИЛИЕН,//bulgarovo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.984549
10 593.97 €20 720 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Бяла Слатина, област Враца","Нива, кат. 3, 7.4 дка, ТРЪНСКОТО, Земеделска земя, на 200 м. от главния път между гр. Бяла Слатина и село Търнак, обработваема земя, б ..., тел.: 0899889191",//www.imot.bg/obiava-1s169960918754434-prodava-zemedelska-zemya-oblast-vratsa-gr-byala-slatina-transkoto,Повече детайлии 3 снимки,0899889191,БОНОНИЯ ИМОТИ ЕООД,//bononia.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.985400
5 112.92 €10 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Криводол, област Враца","Нива, кат. 2, 4.5 дка, тел.: 0888914589",//www.imot.bg/obiava-1s169720605919621-prodava-zemedelska-zemya-oblast-vratsa-gr-krivodol,Повече детайли,0888914589,ТРЪЖНА КОМПАНИЯ,//businessinvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.986239
25 000 €48 895.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Криводол, област Враца","Нива, кат. 3, 13 дка, Уровене, Продавам плодородна земеделска земя. Обработваема! В село Уровене, обл. Враца Категория на земята: 3 ..., тел.: 0887441443",//www.imot.bg/obiava-1s176303345989877-prodava-zemedelska-zemya-oblast-vratsa-gr-krivodol-urovene,Повече детайли,0887441443,ОАНИТ - ОФИС КОНСУЛТ,//konsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:13.987059
