price_text,title,location,location_info,description,details_url,contact_info,search_url,scraped_at
"790 €1 545,11 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
89 кв.м",,https://www.imoti.com/obiava/80901303/dava-pod-naem-2-staen-grad-sofiya-hipodruma,,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:39.331450
"950 €1 858,04 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
94 кв.м","2-ри ет., ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Отдава под наем луксозно обзаведен двустаен апартамент находящ се на ком ...",https://www.imoti.com/obiava/18319611/dava-pod-naem-2-staen-grad-sofiya-hipodruma,0885 98 11 00,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.189223
"1 950 лв.997,02 €Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
94 кв.м","2-ри ет., Лок.отопл., ЛУКСОЗЕН и РЕМОНТИРАН, ОБЗАВЕДЕН и ОБОРУДВАН ТРИСТАЕН апартамент в сърцето на кв. Хиподрума, до площ ...",https://www.imoti.com/obiava/93060418/dava-pod-naem-2-staen-grad-sofiya-hipodruma,02/9802903 АЛДЕС,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.189605
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
94 кв.м","2-ри ет.,    Агенция за недвижими Титан Пропъртис - офис Хиподрума има удоволствието да представи на Вашето вн ...",https://www.imoti.com/obiava/97171489/dava-pod-naem-2-staen-grad-sofiya-hipodruma,0892745642,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.189957
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
74 кв.м","4-ти ет., ТЕЦ, Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк. Хиподрума.МЕСТОПОЛОЖЕНИЕ: В бл ...",https://www.imoti.com/obiava/57500653/dava-pod-naem-2-staen-grad-sofiya-hipodruma,0884 95 70 94,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.190307
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хиподрума","град София, Хиподрума
96 кв.м","1-ви ет., Лок.отопл., ОписаниеПрекрасен двустаен апартамент под наем в кв. Хиподрума в близост до бул. България и бул. Ива ...",https://www.imoti.com/obiava/99954433/dava-pod-naem-2-staen-grad-sofiya-hipodruma,0882350411,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.190671
"435 €850,79 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
50 кв.м","1-ви ет., Агенция за недвижими имоти ДЖЕСИКА ХОУМС отдава двустаен апартамент в квартал Хладилника. Намира се  ...",https://www.imoti.com/obiava/27540929/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0889016807,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.191021
"500 €977,91 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
52 кв.м","6-ти ет., 457461 Офертата е само за частни лица!Предлагам под наем обзаведен двустаен апартамент на бул. Черни ...",https://www.imoti.com/obiava/66495347/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0883941710,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.191383
"500 €977,91 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
65 кв.м","3-ти ет., ГАЗ, Апартаментът е с обзаведен кухненски бокс. Намира се до  мол Парадайс. Към апарта мента има гараж на ...",https://www.imoti.com/obiava/51902272/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0877155469,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.191736
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
76 кв.м","3-ти ет., Открийте мястото, където ще се чувствате у дома от първия момент.Титан Пропъртис - офис Младост с ра ...",https://www.imoti.com/obiava/95111525/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0897850387,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.192087
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
83 кв.м","3-ти ет., Лок.отопл., Луксозно обзаведен, просторен, в сравнително нова сграда до МОЛ Парадайс.Разпределението включва вхо ...",https://www.imoti.com/obiava/90290626/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0898414272,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.192451
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
65 кв.м","1-ви ет., 457995 Представяме ви напълно обзаведен и уютен двустаен апартамент, разположен на ул. Орел, на пеше ...",https://www.imoti.com/obiava/31723237/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0883941464,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.192800
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
60 кв.м","4-ти ет., ТЕЦ, ТОП ЛОКАЦИЯ!!! Агенция за недвижими имоти 'ПРОХОУМ СОФИЯ' предлага двустаен апартамент в кв. Хладилн ...",https://www.imoti.com/obiava/25962554/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0882419169,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.193146
"614 €1 200,88 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
60 кв.м","2-ри ет., Лок.отопл., РАБОТИМ С КОЛЕГИ! С КЛЮЧ!Дигитално копие на имота с възможност за 3D оглед:https://my.matterport.com ...",https://www.imoti.com/obiava/73953874/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0899997726,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.193520
"625 €1 222,39 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
77 кв.м","3-ти ет., ТЕЦ, Луксозно обзаведен, в представителна сграда, до MALL Paradise и метростанция-Витоша. Допълнително мо ...",https://www.imoti.com/obiava/59699374/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0898414272,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.193874
"649 €1 269,33 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
65 кв.м","1-ви ет., ТЕЦ, Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ...",https://www.imoti.com/obiava/64437884/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0884765100,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.194226
"650 €1 271,29 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
65 кв.м","1-ви ет., ТЕЦ, 📌 Референтен номер: 2216152❗ Революшън Естейт представя Двустаен в София, Хладилника& ...",https://www.imoti.com/obiava/77833355/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0899500900,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.194642
"650 €1 271,29 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
60 кв.м","2-ри ет., ГАЗ, ОписаниеДвустаен обзаведен апартамент до МОЛ Парадайс. Състои се от хол с кухненски бокс, спалня, ба ...",https://www.imoti.com/obiava/99570351/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0885448227,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.195001
"699 €1 367,13 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
75 кв.м","6-ти ет., ТЕЦ, Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ...",https://www.imoti.com/obiava/71618302/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0884765100,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.195364
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
93 кв.м",Двустаен апартамент със собствен двор в комплекс So Home! Комплексът  съчетава паркова среда и градс ...,https://www.imoti.com/obiava/59164600/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0988870990,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.195723
"800 €1 564,66 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
70 кв.м","2-ри ет., ТЕЦ, На метри от МОЛ Парадайз и метростанция Витоша! С опция за подземно паркомясто!Явлена ексклузивно от ...",https://www.imoti.com/obiava/76030767/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0892512919,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:41.196075
"900 €1 760,25 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
70 кв.м",,https://www.imoti.com/obiava/69882432/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0876808141,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.065304
"950 €1 858,04 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
70 кв.м","5-ти ет., ТЕЦ, Имот без аналог на пазара!Ние от Милов и партньори ви представяме двустаен апартамент, разположен на ...",https://www.imoti.com/obiava/97747107/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0878452388,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.065688
"999 €1 953,87 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
75 кв.м","2-ри ет., С ВКЛЮЧЕНИ ВХОДНИ ТАКСИ ЗА КОПЛЕКСА, ИНТЕРНЕТ И ТЕЛЕВИЗИЯ В НАЕМНАТА ЦЕНА!Агенция за недвижими имоти ...",https://www.imoti.com/obiava/39044398/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0884765100,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.066099
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
74 кв.м","3-ти ет., Предлагаме ви чисто нов стилен двустаен апартамент намиращ се в SoHome Residential Park. Апартамента ...",https://www.imoti.com/obiava/36334204/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0887800142,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.066476
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
80 кв.м","5-ти ет., Открийте мястото, където ще се чувствате у дома от първия момент.Титан Пропъртис - офис Младост с ра ...",https://www.imoti.com/obiava/87999101/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0897850387,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.066833
"1 000 €1 955,83 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
80 кв.м","1-ви ет., ГАЗ, Агенция за недвижими имоти Титан Пропъртис - офис Младост предлага на Вашето внимание луксозен двуст ...",https://www.imoti.com/obiava/25198009/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0897850387,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.067182
"1 100 €2 151,41 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
80 кв.м","4-ти ет., Предлагаме ви чисто нов стилен двустаен апартамент с възможност за обособяване на офис или малка дет ...",https://www.imoti.com/obiava/45540356/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0887800142,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.067559
"1 500 €2 933,74 лв.Цената е без ДДС",Дава под наем  2-стаен,"град София, Хладилника","град София, Хладилника
98 кв.м","5-ти ет., Давам под наем апартамент с гаражНа границата на кв.Лозенец и кв.ХладилникаУлица Банат98 квадрата Ед ...",https://www.imoti.com/obiava/75709268/dava-pod-naem-2-staen-grad-sofiya-hladilnika,0888821244,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.067915
"430 €841,01 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
65 кв.м","2-ри ет., ТЕЦ, Предлагаме на Вашето внимание двустаен апартамент в жк Яворов, непосредствено до пазар Ситняково, сп ...",https://www.imoti.com/obiava/32343602/dava-pod-naem-2-staen-grad-sofiya-yavorov,0887837911,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.068272
"500 €977,91 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
55 кв.м","4-ти ет., ТЕЦ, ЕРА Голд отдава под наем двустаен апартамент в кв. Яворов блок 42.Разпределение: Входно антре, хол,  ...",https://www.imoti.com/obiava/89866657/dava-pod-naem-2-staen-grad-sofiya-yavorov,0889115777,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.068641
"550 €1 075,71 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
75 кв.м","5-ти ет., ТЕЦ, SVETLINA REAL ESTATE отдава ексклузивно ТРИстаен апартамент под наем в тухлена сграда, до Румънското ...",https://www.imoti.com/obiava/91179303/dava-pod-naem-2-staen-grad-sofiya-yavorov,0885203030,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.068995
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
43 кв.м","5-ти ет., ТЕЦ, Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк. Яворов.МЕСТОПОЛОЖЕНИЕ: В близо ...",https://www.imoti.com/obiava/13040152/dava-pod-naem-2-staen-grad-sofiya-yavorov,0884 95 70 94,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.069344
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
70 кв.м","3-ти ет., Компания `ЕКС` представя на Вашето внимание двустаен апартамент в Яворов.МЕСТОПОЛОЖЕНИЕ: В близост д ...",https://www.imoti.com/obiava/92731777/dava-pod-naem-2-staen-grad-sofiya-yavorov,0884 95 70 94,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.069727
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
43 кв.м","5-ти ет., ТЕЦ, Титан Пропъртис - офис Хиподрума с радост предлага на Вашето внимание двустаен апартамент под наем в ...",https://www.imoti.com/obiava/76944530/dava-pod-naem-2-staen-grad-sofiya-yavorov,0892745642,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.070078
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
43 кв.м","5-ти ет., ТЕЦ, Двустаен апартамент под наем на бул.Михай Еминеску 5 ,  точно срещу Румънското посолство и 31-во учи ...",https://www.imoti.com/obiava/89339849/dava-pod-naem-2-staen-grad-sofiya-yavorov,0888586494,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.070442
"600 €1 173,50 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
70 кв.м","3-ти ет., ТЕЦ, За повече информация на посочения телефонДиректно от собственик",https://www.imoti.com/obiava/61878465/dava-pod-naem-2-staen-grad-sofiya-yavorov,0898756967,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.070797
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
60 кв.м","1-ви ет., 451510 Офертата е само за частни лица!Предлагам под наем двустаен апартамент в квартал Яворов. В рай ...",https://www.imoti.com/obiava/54073777/dava-pod-naem-2-staen-grad-sofiya-yavorov,0883942148,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.071161
"1 200 лв.613,55 €Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
76 кв.м","5-ти ет., ТЕЦ, отличен апартамент находящ се на бул. Цариградско шосе в района на орлов мост, състой се от дневна с ...",https://www.imoti.com/obiava/47008470/dava-pod-naem-2-staen-grad-sofiya-yavorov,0878318739,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.071540
"689 €1 347,57 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
69 кв.м","2-ри ет., Лок.отопл., ЛУКСОЗЕН НОВ БУТИКОВ НАПЪЛНО ОБЗАВЕДЕН ТОПЪЛ ТУХЛЕН ДВУСТАЕН АПАРТАМЕНТ С МИНИМАЛНИ РАЗХОДИ !!!!!!!А ...",https://www.imoti.com/obiava/98944044/dava-pod-naem-2-staen-grad-sofiya-yavorov,0899196601,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.071901
"715 €1 398,42 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
80 кв.м","1-ви ет., АRCO REAL ESTATE предлага апартамент в непосредствена близост до входа на парк Военна академия, какт ...",https://www.imoti.com/obiava/40386907/dava-pod-naem-2-staen-grad-sofiya-yavorov,0897586820,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:43.072260
"725 €1 417,98 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м","1-ви ет., ТЕЦ, Апартамент под наем в района на ул.  Цар Иван Асен , представен от AvaSOLIS Real Estate & Investment ...",https://www.imoti.com/obiava/79622414/dava-pod-naem-2-staen-grad-sofiya-yavorov,0878788188,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.937669
"770 €1 505,99 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
70 кв.м","1-ви ет., ТЕЦ, На вниманието ви е напълно обзаведен и оборудван двустаен апартамент. Жилището е разпределено в днев ...",https://www.imoti.com/obiava/22007641/dava-pod-naem-2-staen-grad-sofiya-yavorov,0897944445,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.938040
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
85 кв.м","3-ти ет., ТИШИНА И СПОКОЙСТВИЕ В СОФИЯ!!! ОБЗАВЕДЕН Двустаен апартамент /МЕЗОНЕТ/, подходящ за млади, креативн ...",https://www.imoti.com/obiava/83180232/dava-pod-naem-2-staen-grad-sofiya-yavorov,02/9898425 АЛДЕС,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.938416
"800 €1 564,66 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
75 кв.м","1-ви ет., ТЕЦ, Глобъл Сървисиз отдава под наем ЛУКСОЗЕН 2-СПАЛЕН АПАРТАМЕНТ В ЗЕЛЕНИЯ ЯВОРОВ   75 КВ.М, НАЕМ ЗА ПЪР ...",https://www.imoti.com/obiava/86462247/dava-pod-naem-2-staen-grad-sofiya-yavorov,0878552625,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.938778
"825 €1 613,56 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м","3-ти ет., ТЕЦ, Титан Пропъртис - офис Хиподрума с радост предлага на Вашето внимание двустаен апартамент под наем в ...",https://www.imoti.com/obiava/28291465/dava-pod-naem-2-staen-grad-sofiya-yavorov,0892745642,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.939142
"829 €1 621,38 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м","3-ти ет., ТЕЦ, Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ...",https://www.imoti.com/obiava/92383988/dava-pod-naem-2-staen-grad-sofiya-yavorov,0884765100,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.939512
"850 €1 662,46 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м","3-ти ет., ТЕЦ, Напълно обзаведен с нови мебели двустаен апартамент на ул. акад. Людмил Стоянов, в близост до бул. Ц ...",https://www.imoti.com/obiava/80922482/dava-pod-naem-2-staen-grad-sofiya-yavorov,0879430685,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.939863
"850 €1 662,46 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м",NEXT LEVEL PROPERTY Предлага на Вашето внимание двустайно жилище в ж.к. Яворов.На минути разстояние  ...,https://www.imoti.com/obiava/27790515/dava-pod-naem-2-staen-grad-sofiya-yavorov,0876708149,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.940215
"850 €1 662,46 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
78 кв.м","3-ти ет., ТЕЦ, Обзаведен апартамент намиращ се на ул. акад. Л. Стоянов. Състои се от хол, спалня, кухня с трапезари ...",https://www.imoti.com/obiava/73671473/dava-pod-naem-2-staen-grad-sofiya-yavorov,0883388355,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.940649
"870 €1 701,57 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
70 кв.м","1-ви ет., ТЕЦ, Двустайно жилище в много спокойна улица, в близост до Борисова градина. Напълно обзаведено след осно ...",https://www.imoti.com/obiava/87839994/dava-pod-naem-2-staen-grad-sofiya-yavorov,0886398293,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.941023
"880 €1 721,13 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
77 кв.м","3-ти ет., Предлагаме Ви чудесен, обзаведен двустаен апартамент в ж.к. Яворов. Състои се от входно антре, прост ...",https://www.imoti.com/obiava/42682261/dava-pod-naem-2-staen-grad-sofiya-yavorov,0884722121,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.941393
"950 €1 858,04 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
52 кв.м","2-ри ет., Unique Estates има удоволствието да ви представи апартамент с една спалня в квартал Яворов.Жилището  ...",https://www.imoti.com/obiava/29350895/dava-pod-naem-2-staen-grad-sofiya-yavorov,0882 300 400,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.941756
"950 €1 858,04 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Яворов","град София, Яворов
96 кв.м","4-ти ет., ТЕЦ, Двустаен апартамент с прекрасна гледка и усещане за простор, разположен на спокойно място в близост  ...",https://www.imoti.com/obiava/18585412/dava-pod-naem-2-staen-grad-sofiya-yavorov,0888551425,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.942107
"680 €1 329,96 лв.Не се начислява ДДС",Дава под наем  3-стаен,"град София, Докторски паметник","град София, Докторски паметник
77 кв.м","1-ви ет., My New Estates представяАристократичен и уютен апартамент (77 кв м) с три отделни помещения и високи ...",https://www.imoti.com/obiava/22358161/dava-pod-naem-3-staen-grad-sofiya-doktorski-pametnik,0899901199,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:44.942476
