title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
Продава 3-СТАЕН,282348,EUR,Продава,тристаен,град София,Оборище,"123 кв.м, 7-ми ет. от 9, ТЕЦ, Тухла 2025 г., Без комисионна! Цени директно от инвеститора!  Предлагаме на вашето внимание тристаен панорамен апар ..., тел.: 0876929339",0876929339,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172768943088905&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.680965,imot.bg,,,1c172768943088905,
Продава 3-СТАЕН,282975,EUR,Продава,тристаен,град София,Оборище,"104 кв.м, 10-ти ет. от 14, Газ, Тухла 2024 г., БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!  ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизгражд ..., тел.: 0885229006",0885229006,,https://irida.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171556765527736&slink=bhcl5k&f1=7,7.0,2024-12-29 17:26:21.681168,imot.bg,,,1c171556765527736,
Продава 3-СТАЕН,341990,EUR,Продава,тристаен,град София,Оборище,"130 кв.м, 5-ти ет. от 7, Тухла 2026 г., Юг и Изток! Ексклузивен асансьор! Дневна 31 кв.м. Балкон-Мечта 23 кв.м.! До парка 'Заимов' и метрост ..., тел.: 0879900430",0879900430,,https://novdom1sf.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173460046913149&slink=bhcl5k&f1=7,3.0,2024-12-29 17:26:21.681341,imot.bg,,,1c173460046913149,
Продава 3-СТАЕН,342360,EUR,Продава,тристаен,град София,Оборище,"114 кв.м, 5-ти ет. от 9, ТЕЦ, Тухла 2026 г., Ексклузивна възможност за инвестиция в новострояща се сграда в престижния квартал ОБОРИЩЕ!  Представ ..., тел.: 0877734412",0877734412,,https://buildingbox.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173227014199572&slink=bhcl5k&f1=7,3.0,2024-12-29 17:26:21.681546,imot.bg,,,1c173227014199572,
Продава 3-СТАЕН,346500,EUR,Продава,тристаен,град София,Оборище,"106 кв.м, 11-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658234350881&slink=bhcl5k&f1=7,4.0,2024-12-29 17:26:21.681728,imot.bg,,,1c168658234350881,
Продава 3-СТАЕН,347200,EUR,Продава,тристаен,град София,Оборище,"124 кв.м, 5-ти ет. от 6, Апартаментът са намира в новострояща се модерна сграда, разположена в комуникативен район в град Соф ..., тел.: 0885343451",0885343451,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173115140455142&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.681915,imot.bg,,,1c173115140455142,
Продава 3-СТАЕН,347200,EUR,Продава,тристаен,град София,Оборище,"124 кв.м, 3-ти ет. от 6, Апартаментът са намира в новострояща се модерна сграда, разположена в комуникативен район в град Соф ..., тел.: 0885343451",0885343451,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173115170945981&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.682121,imot.bg,,,1c173115170945981,
Продава 3-СТАЕН,347228,EUR,Продава,тристаен,град София,Оборище,"124 кв.м, 3-ти ет. от 7, Тухла 2025 г., Компания `ЕКС` представя на Вашето внимание тристаен апартамент в един от най-предпочитаните райони  ..., тел.: 0887779990",0887779990,,https://exnvd.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173097976280534&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.682333,imot.bg,,,1c173097976280534,
Продава 3-СТАЕН,347228,EUR,Продава,тристаен,град София,Оборище,"124 кв.м, 5-ти ет. от 7, Тухла 2025 г., Примо+ Недвижими имоти има удоволствието да Ви представи новострояща се жилищна сграда в гр. София,  ..., тел.: 0882023294",0882023294,,https://primoplus.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173347348566077&slink=bhcl5k&f1=7,8.0,2024-12-29 17:26:21.682510,imot.bg,,,1c173347348566077,
Продава 3-СТАЕН,290206,EUR,Продава,тристаен,град София,Оборище,"121 кв.м, 5-ти ет. от 9, ТЕЦ, Тухла 2025 г., Без комисионна! Цени директно от инвеститора!  Предлагаме на вашето внимание тристаен панорамен апар ..., тел.: 0876929339",0876929339,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172769138617516&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.682701,imot.bg,,,1c172769138617516,
Продава 3-СТАЕН,349000,EUR,Продава,тристаен,град София,Оборище,"97 кв.м, Агенция Явлена продава 3-стаен апартамент в квартал Оборище. Апартаментът се намира на 5 ет. със зас ..., тел.: 0892545088",0892545088,,https://yavlena.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173325695809706&slink=bhcl5k&f1=7,13.0,2024-12-29 17:26:21.682898,imot.bg,,,1c173325695809706,
Продава 3-СТАЕН,349000,EUR,Продава,тристаен,град София,Оборище,"97 кв.м, Агенция Явлена продава 3-стаен апартамент в квартал Оборище. Апартаментът се намира на 5 ет. със зас ..., тел.: 0892540312",0892540312,,https://yavlena.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172420752934791&slink=bhcl5k&f1=7,17.0,2024-12-29 17:26:21.683067,imot.bg,,,1c172420752934791,
Продава 3-СТАЕН,350000,EUR,Продава,тристаен,град София,Оборище,"100 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 2024 г., - Район Оборище. Изискана нова сграда с АКТ-16 от 2024 г. Тиха и спокойна улица в близост до парк '  ..., тел.: 0877 613 094",0877 613 094,,https://expertbrokers.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173495974691846&slink=bhcl5k&f1=7,12.0,2024-12-29 17:26:21.683236,imot.bg,,,1c173495974691846,
Продава 3-СТАЕН,350000,EUR,Продава,тристаен,град София,Оборище,"89 кв.м, 2-ри ет. от 5, Тухла 2022 г., Имаме удоволствието да Ви представим 3-стаен апартамент, който се намира в непосредствена близост до ..., тел.: 0879244979",0879244979,,https://officedom24.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173169181519348&slink=bhcl5k&f1=7,15.0,2024-12-29 17:26:21.683412,imot.bg,,,1c173169181519348,
Продава 3-СТАЕН,350000,EUR,Продава,тристаен,град София,Оборище,"101 кв.м, 2-ри ет. от 5, Агенция Релард Естейтс предлага тристаен апартамент за продажба в кв. Оборище с площ 101 кв.м., разп ..., тел.: 0876380353",0876380353,,https://rewardestates.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173383758394195&slink=bhcl5k&f1=7,11.0,2024-12-29 17:26:21.683585,imot.bg,,,1c173383758394195,
Продава 3-СТАЕН,350000,EUR,Продава,тристаен,град София,Оборище,"100 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 2024 г., Имоти Премиер предлага на своите клиенти прекрасен тристаен апартамент, в луксозна бутикова сграда,  ..., тел.: 0879590097",0879590097,,https://premierimotisf.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173330619446808&slink=bhcl5k&f1=7,8.0,2024-12-29 17:26:21.683759,imot.bg,,,1c173330619446808,
Продава 3-СТАЕН,350000,EUR,Продава,тристаен,град София,Оборище,"101 кв.м, 2-ри ет. от 4, Тухла 2024 г., Агенция за недвижими имоти 'Найс Хоум' предлага на своите клиенти тристаен апартамент в района на Об ..., тел.: 0892609995",0892609995,,https://nice_home.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173288188047288&slink=bhcl5k&f1=7,13.0,2024-12-29 17:26:21.683933,imot.bg,,,1c173288188047288,
Продава 3-СТАЕН,352062,EUR,Продава,тристаен,град София,Оборище,"112 кв.м, 4-ти ет. от 6, ТЕЦ, Тухла 2025 г., Тристаен апартамент номер, разположен на 4 етаж със застроена площ 94.82 кв.м. ,с общите части 111.9 ..., тел.: 0884 932363",0884 932363,,https://iskar.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171406656129792&slink=bhcl5k&f1=7,,2024-12-29 17:26:21.684128,imot.bg,,,1c171406656129792,
Продава 3-СТАЕН,353340,EUR,Продава,тристаен,град София,Оборище,"105 кв.м, 12-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658242846150&slink=bhcl5k&f1=7,4.0,2024-12-29 17:26:21.684309,imot.bg,,,1c168658242846150,
Продава 3-СТАЕН,353430,EUR,Продава,тристаен,град София,Оборище,"105 кв.м, бул. Янко Сакъзов, 12-ти ет. от 14, Тухла 2026 г., БЕЗ КОМИСИОННА! Предлагаме тристаен апартамент в новостроящ се бутиков жилищен комплекс, близо до ме ..., тел.: 0890311116",0890311116,,https://bgbroker.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170049052715009&slink=bhcl5k&f1=7,11.0,2024-12-29 17:26:21.684488,imot.bg,,,1c170049052715009,
Продава 3-СТАЕН,294525,EUR,Продава,тристаен,град София,Оборище,"105 кв.м, 12-ти ет. от 14, Газ, Тухла 2024 г., БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!  ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизгражд ..., тел.: 0885229006",0885229006,,https://irida.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171556813315926&slink=bhcl5k&f1=7,7.0,2024-12-29 17:26:21.684668,imot.bg,,,1c171556813315926,
