id,,url,title,location,description,price,photos,main_photo,is_favorite,reference_number,contact_info,price_per_m2,floor,is_top_ad
1600159,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-87m2-sofiya-zhk.-ovcha-kupel/as1600159,"Двустаен, 87m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '119,000', 'currency': 'EUR', 'price_per_square_meter': '1,367 EUR/m²'}","['https://homes.bg/2024-11-22_2/112169965', 'https://homes.bg/2024-11-22_2/112169966']",https://homes.bg/2024-11-22_2/112169965,False,,,,,
1600006,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-83m2-sofiya-zhk.-ovcha-kupel/as1600006,"Тристаен, 83m²","жк. Овча Купел, София","Панел, Обзаведен, ТЕЦ","{'value': '168,000', 'currency': 'EUR', 'price_per_square_meter': '2,024 EUR/m²'}","['https://homes.bg/2024-11-22_2/112172039', 'https://homes.bg/2024-11-22_2/112172040', 'https://homes.bg/2024-11-22_2/112172041', 'https://homes.bg/2024-11-22_2/112172042', 'https://homes.bg/2024-11-22_2/112172043', 'https://homes.bg/2024-11-22_2/112172044', 'https://homes.bg/2024-11-22_2/112172045', 'https://homes.bg/2024-11-22_2/112172046', 'https://homes.bg/2024-11-22_2/112172047', 'https://homes.bg/2024-11-22_2/112172048']",https://homes.bg/2024-11-22_2/112172039,False,,,,,
1600002,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1600002,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Полуобзаведен, Електричество","{'value': '147,000', 'currency': 'EUR', 'price_per_square_meter': '2,261 EUR/m²'}","['https://homes.bg/2024-11-22_2/112171299', 'https://homes.bg/2024-11-22_2/112171300', 'https://homes.bg/2024-11-22_2/112171301', 'https://homes.bg/2024-11-22_2/112171302', 'https://homes.bg/2024-11-22_2/112171303', 'https://homes.bg/2024-11-22_2/112171304', 'https://homes.bg/2024-11-22_2/112171305', 'https://homes.bg/2024-11-22_2/112171306', 'https://homes.bg/2024-11-22_2/112171307', 'https://homes.bg/2024-11-22_2/112171308']",https://homes.bg/2024-11-22_2/112171299,False,,,,,
1583722,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-85m2-sofiya-zhk.-ovcha-kupel/as1583722,"Тристаен, 85m²","жк. Овча Купел, София","Тухла, Необзаведен, ТЕЦ","{'value': '135,000', 'currency': 'EUR', 'price_per_square_meter': '1,588 EUR/m²'}","['https://homes.bg/2024-08-20_1/110912270', 'https://homes.bg/2024-08-20_1/110912271', 'https://homes.bg/2024-08-20_1/110912274', 'https://homes.bg/2024-08-20_1/110912272', 'https://homes.bg/2024-08-20_1/110912273', 'https://homes.bg/2024-08-20_1/110912275', 'https://homes.bg/2024-08-20_1/110912277', 'https://homes.bg/2024-08-20_1/110912276', 'https://homes.bg/2024-08-20_1/110912278']",https://homes.bg/2024-08-20_1/110912270,False,,,,,
1600381,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-121m2-sofiya-zhk.-ovcha-kupel/as1600381,"Тристаен, 121m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '236,788', 'currency': 'EUR', 'price_per_square_meter': '1,956 EUR/m²'}",['https://homes.bg/2024-11-22_1/112157463'],https://homes.bg/2024-11-22_1/112157463,False,,,,,
1600011,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-133m2-sofiya-zhk.-ovcha-kupel/as1600011,"Четиристаен, 133m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '260,000', 'currency': 'EUR', 'price_per_square_meter': '1,954 EUR/m²'}","['https://homes.bg/2024-11-21_2/112154536', 'https://homes.bg/2024-11-21_2/112154537', 'https://homes.bg/2024-11-21_2/112154538', 'https://homes.bg/2024-11-21_2/112154539', 'https://homes.bg/2024-11-21_2/112154540', 'https://homes.bg/2024-11-21_2/112154541', 'https://homes.bg/2024-11-21_2/112154542', 'https://homes.bg/2024-11-21_2/112154543', 'https://homes.bg/2024-11-21_2/112154544']",https://homes.bg/2024-11-21_2/112154536,False,,,,,
1600012,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-73m2-sofiya-zhk.-ovcha-kupel/as1600012,"Двустаен, 73m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '132,500', 'currency': 'EUR', 'price_per_square_meter': '1,815 EUR/m²'}","['https://homes.bg/2024-11-21_2/112154545', 'https://homes.bg/2024-11-21_2/112154546', 'https://homes.bg/2024-11-21_2/112154547']",https://homes.bg/2024-11-21_2/112154545,False,,,,,
1600010,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-126m2-sofiya-zhk.-ovcha-kupel/as1600010,"Тристаен, 126m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '205,500', 'currency': 'EUR', 'price_per_square_meter': '1,630 EUR/m²'}","['https://homes.bg/2024-11-21_2/112154528', 'https://homes.bg/2024-11-21_2/112154529', 'https://homes.bg/2024-11-21_2/112154530', 'https://homes.bg/2024-11-21_2/112154531', 'https://homes.bg/2024-11-21_2/112154532', 'https://homes.bg/2024-11-21_2/112154533', 'https://homes.bg/2024-11-21_2/112154534', 'https://homes.bg/2024-11-21_2/112154535']",https://homes.bg/2024-11-21_2/112154528,False,,,,,
1545466,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-107m2-sofiya-zhk.-ovcha-kupel/as1545466,"Тристаен, 107m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '157,813', 'currency': 'EUR', 'price_per_square_meter': '1,474 EUR/m²'}","['https://homes.bg/2024-10-17_2/111666293', 'https://homes.bg/2024-10-17_2/111666295', 'https://homes.bg/2024-02-02_1/108176273', 'https://homes.bg/2024-02-02_1/108176275', 'https://homes.bg/2024-10-17_2/111666288', 'https://homes.bg/2024-10-17_2/111666289', 'https://homes.bg/2024-10-17_2/111666290', 'https://homes.bg/2024-10-17_2/111666291', 'https://homes.bg/2024-10-17_2/111666292', 'https://homes.bg/2024-10-17_2/111666294']",https://homes.bg/2024-10-17_2/111666293,False,,,,,
938719,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-188m2-sofiya-zhk.-ovcha-kupel/as938719,"Четиристаен, 188m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '0', 'currency': 'EUR', 'price_per_square_meter': '0 EUR/m²'}","['https://homes.bg/2017-10-01_1/17042984', 'https://homes.bg/2017-10-01_1/17042985', 'https://homes.bg/2017-10-01_1/17042986', 'https://homes.bg/2017-10-01_1/17042987', 'https://homes.bg/2017-10-01_1/17042988', 'https://homes.bg/2017-10-01_1/17042989', 'https://homes.bg/2017-10-01_1/17042990', 'https://homes.bg/2017-10-01_1/17042991', 'https://homes.bg/2017-10-01_1/17042992', 'https://homes.bg/2017-10-01_1/17042993']",https://homes.bg/2017-10-01_1/17042984,False,,,,,
1583788,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-86m2-sofiya-zhk.-ovcha-kupel/as1583788,"Двустаен, 86m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '186,400', 'currency': 'EUR', 'price_per_square_meter': '2,167 EUR/m²'}","['https://homes.bg/2024-11-20_2/112136854', 'https://homes.bg/2024-11-20_2/112136855', 'https://homes.bg/2024-11-20_2/112136856']",https://homes.bg/2024-11-20_2/112136854,False,,,,,
1571378,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-91m2-sofiya-zhk.-ovcha-kupel/as1571378,"Двустаен, 91m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '204,495', 'currency': 'EUR', 'price_per_square_meter': '2,247 EUR/m²'}","['https://homes.bg/2024-06-13_1/109998815', 'https://homes.bg/2024-06-13_1/109998816', 'https://homes.bg/2024-06-13_1/109998817', 'https://homes.bg/2024-06-13_1/109998818', 'https://homes.bg/2024-06-13_1/109998819', 'https://homes.bg/2024-06-13_1/109998820', 'https://homes.bg/2024-06-13_1/109998821', 'https://homes.bg/2024-06-13_1/109998822']",https://homes.bg/2024-06-13_1/109998815,False,,,,,
1562856,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-21m2-sofiya-zhk.-ovcha-kupel/as1562856,"Гараж, 21m²","жк. Овча Купел, София",Тухла,"{'value': '47,300', 'currency': 'EUR', 'price_per_square_meter': '2,252 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405736'],https://homes.bg/2024-04-25_1/109405736,False,,,,,
1562858,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-22m2-sofiya-zhk.-ovcha-kupel/as1562858,"Гараж, 22m²","жк. Овча Купел, София",Тухла,"{'value': '41,184', 'currency': 'EUR', 'price_per_square_meter': '1,872 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405738'],https://homes.bg/2024-04-25_1/109405738,False,,,,,
1563212,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-103m2-sofiya-zhk.-ovcha-kupel/as1563212,"Тристаен, 103m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '204,486', 'currency': 'EUR', 'price_per_square_meter': '1,985 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420918'],https://homes.bg/2024-04-26_1/109420918,False,,,,,
1562849,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-89m2-sofiya-zhk.-ovcha-kupel/as1562849,"Двустаен, 89m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '188,601', 'currency': 'EUR', 'price_per_square_meter': '2,119 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405729'],https://homes.bg/2024-04-25_1/109405729,False,,,,,
1562853,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-25m2-sofiya-zhk.-ovcha-kupel/as1562853,"Гараж, 25m²","жк. Овча Купел, София",Тухла,"{'value': '54,306', 'currency': 'EUR', 'price_per_square_meter': '2,172 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405733'],https://homes.bg/2024-04-25_1/109405733,False,,,,,
1562855,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-18m2-sofiya-zhk.-ovcha-kupel/as1562855,"Гараж, 18m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '36,250', 'currency': 'EUR', 'price_per_square_meter': '2,013 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405735'],https://homes.bg/2024-04-25_1/109405735,False,,,,,
1563208,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-91m2-sofiya-zhk.-ovcha-kupel/as1563208,"Тристаен, 91m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '163,444', 'currency': 'EUR', 'price_per_square_meter': '1,796 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420914'],https://homes.bg/2024-04-26_1/109420914,False,,,,,
1563209,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-104m2-sofiya-zhk.-ovcha-kupel/as1563209,"Тристаен, 104m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '202,807', 'currency': 'EUR', 'price_per_square_meter': '1,950 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420915'],https://homes.bg/2024-04-26_1/109420915,False,,,,,
1563210,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-121m2-sofiya-zhk.-ovcha-kupel/as1563210,"Тристаен, 121m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '235,419', 'currency': 'EUR', 'price_per_square_meter': '1,945 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420916'],https://homes.bg/2024-04-26_1/109420916,False,,,,,
1562863,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-10m2-sofiya-zhk.-ovcha-kupel/as1562863,"Гараж, 10m²","жк. Овча Купел, София",Тухла,"{'value': '30,653', 'currency': 'EUR', 'price_per_square_meter': '3,065 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405743'],https://homes.bg/2024-04-25_1/109405743,False,,,,,
1562864,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-16m2-sofiya-zhk.-ovcha-kupel/as1562864,"Гараж, 16m²","жк. Овча Купел, София",Тухла,"{'value': '34,146', 'currency': 'EUR', 'price_per_square_meter': '2,134 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405744'],https://homes.bg/2024-04-25_1/109405744,False,,,,,
1562866,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-15m2-sofiya-zhk.-ovcha-kupel/as1562866,"Гараж, 15m²","жк. Овча Купел, София",Тухла,"{'value': '36,912', 'currency': 'EUR', 'price_per_square_meter': '2,460 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405746'],https://homes.bg/2024-04-25_1/109405746,False,,,,,
1562867,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-14m2-sofiya-zhk.-ovcha-kupel/as1562867,"Гараж, 14m²","жк. Овча Купел, София",Тухла,"{'value': '31,458', 'currency': 'EUR', 'price_per_square_meter': '2,247 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405747'],https://homes.bg/2024-04-25_1/109405747,False,,,,,
1563205,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-84m2-sofiya-zhk.-ovcha-kupel/as1563205,"Двустаен, 84m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '176,736', 'currency': 'EUR', 'price_per_square_meter': '2,104 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420911'],https://homes.bg/2024-04-26_1/109420911,False,,,,,
1562851,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-14m2-sofiya-zhk.-ovcha-kupel/as1562851,"Гараж, 14m²","жк. Овча Купел, София",Тухла,"{'value': '30,723', 'currency': 'EUR', 'price_per_square_meter': '2,194 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405731'],https://homes.bg/2024-04-25_1/109405731,False,,,,,
1563214,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-ovcha-kupel/as1563214,"Тристаен, 110m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '203,925', 'currency': 'EUR', 'price_per_square_meter': '1,853 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420920'],https://homes.bg/2024-04-26_1/109420920,False,,,,,
1563215,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-115m2-sofiya-zhk.-ovcha-kupel/as1563215,"Тристаен, 115m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '223,876', 'currency': 'EUR', 'price_per_square_meter': '1,946 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420921'],https://homes.bg/2024-04-26_1/109420921,False,,,,,
1562859,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-18m2-sofiya-zhk.-ovcha-kupel/as1562859,"Гараж, 18m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '38,283', 'currency': 'EUR', 'price_per_square_meter': '2,126 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405739'],https://homes.bg/2024-04-25_1/109405739,False,,,,,
1563206,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-ovcha-kupel/as1563206,"Тристаен, 110m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '231,483', 'currency': 'EUR', 'price_per_square_meter': '2,104 EUR/m²'}",['https://homes.bg/2024-04-26_1/109420912'],https://homes.bg/2024-04-26_1/109420912,False,,,,,
1562850,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ovcha-kupel/as1562850,"Двустаен, 67m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '141,330', 'currency': 'EUR', 'price_per_square_meter': '2,109 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405730'],https://homes.bg/2024-04-25_1/109405730,False,,,,,
1562860,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-20m2-sofiya-zhk.-ovcha-kupel/as1562860,"Гараж, 20m²","жк. Овча Купел, София",Тухла,"{'value': '41,280', 'currency': 'EUR', 'price_per_square_meter': '2,064 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405740'],https://homes.bg/2024-04-25_1/109405740,False,,,,,
1562861,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-23m2-sofiya-zhk.-ovcha-kupel/as1562861,"Гараж, 23m²","жк. Овча Купел, София",Тухла,"{'value': '40,967', 'currency': 'EUR', 'price_per_square_meter': '1,781 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405741'],https://homes.bg/2024-04-25_1/109405741,False,,,,,
1562852,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-14m2-sofiya-zhk.-ovcha-kupel/as1562852,"Гараж, 14m²","жк. Овча Купел, София",Тухла,"{'value': '31,437', 'currency': 'EUR', 'price_per_square_meter': '2,245 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405732'],https://homes.bg/2024-04-25_1/109405732,False,,,,,
1562854,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-20m2-sofiya-zhk.-ovcha-kupel/as1562854,"Гараж, 20m²","жк. Овча Купел, София",Тухла,"{'value': '38,931', 'currency': 'EUR', 'price_per_square_meter': '1,946 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405734'],https://homes.bg/2024-04-25_1/109405734,False,,,,,
1562857,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-21m2-sofiya-zhk.-ovcha-kupel/as1562857,"Гараж, 21m²","жк. Овча Купел, София",Тухла,"{'value': '40,470', 'currency': 'EUR', 'price_per_square_meter': '1,927 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405737'],https://homes.bg/2024-04-25_1/109405737,False,,,,,
1570586,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-161m2-sofiya-zhk.-ovcha-kupel/as1570586,"Тристаен, 161m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '296,278', 'currency': 'EUR', 'price_per_square_meter': '1,840 EUR/m²'}","['https://homes.bg/2024-06-09_1/109950787', 'https://homes.bg/2024-06-09_1/109950788', 'https://homes.bg/2024-06-09_1/109950789', 'https://homes.bg/2024-06-09_1/109950790', 'https://homes.bg/2024-06-09_1/109950791', 'https://homes.bg/2024-06-09_1/109950792']",https://homes.bg/2024-06-09_1/109950787,False,,,,,
1562862,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-20m2-sofiya-zhk.-ovcha-kupel/as1562862,"Гараж, 20m²","жк. Овча Купел, София",Тухла,"{'value': '49,512', 'currency': 'EUR', 'price_per_square_meter': '2,475 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405742'],https://homes.bg/2024-04-25_1/109405742,False,,,,,
1562865,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-17m2-sofiya-zhk.-ovcha-kupel/as1562865,"Гараж, 17m²","жк. Овча Купел, София",Тухла,"{'value': '36,225', 'currency': 'EUR', 'price_per_square_meter': '2,130 EUR/m²'}",['https://homes.bg/2024-04-25_1/109405745'],https://homes.bg/2024-04-25_1/109405745,False,,,,,
1599642,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-132m2-sofiya-zhk.-ovcha-kupel/as1599642,"Тристаен, 132m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '237,654', 'currency': 'EUR', 'price_per_square_meter': '1,800 EUR/m²'}","['https://homes.bg/2024-11-19_2/112109942', 'https://homes.bg/2024-11-19_2/112109940', 'https://homes.bg/2024-11-19_2/112109943', 'https://homes.bg/2024-11-19_2/112109941']",https://homes.bg/2024-11-19_2/112109942,False,,,,,
1421390,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-131m2-sofiya-zhk.-ovcha-kupel/as1421390,"Многостаен, 131m²","жк. Овча Купел, София","Тухла, Прокарва се","{'value': '202,610', 'currency': 'EUR', 'price_per_square_meter': '1,546 EUR/m²'}","['https://homes.bg/2022-06-25_1/85384867', 'https://homes.bg/2022-06-25_1/85384869', 'https://homes.bg/2022-06-25_1/85384872', 'https://homes.bg/2022-06-25_1/85384874', 'https://homes.bg/2022-06-25_1/85384876']",https://homes.bg/2022-06-25_1/85384867,False,,,,,
1421391,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-156m2-sofiya-zhk.-ovcha-kupel/as1421391,"Многостаен, 156m²","жк. Овча Купел, София",Тухла,"{'value': '241,450', 'currency': 'EUR', 'price_per_square_meter': '1,547 EUR/m²'}","['https://homes.bg/2022-06-25_1/85384878', 'https://homes.bg/2022-06-25_1/85384881', 'https://homes.bg/2022-06-25_1/85384883', 'https://homes.bg/2022-06-25_1/85384885', 'https://homes.bg/2022-06-25_1/85384887']",https://homes.bg/2022-06-25_1/85384878,False,,,,,
1599594,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-105m2-sofiya-zhk.-ovcha-kupel/as1599594,"Тристаен, 105m²","жк. Овча Купел, София","Тухла, Необзаведен, Прокарва се","{'value': '195,600', 'currency': 'EUR', 'price_per_square_meter': '1,862 EUR/m²'}","['https://homes.bg/2024-11-19_1/112108470', 'https://homes.bg/2024-11-19_1/112108471', 'https://homes.bg/2024-11-19_1/112108472', 'https://homes.bg/2024-11-19_1/112108473', 'https://homes.bg/2024-11-19_1/112108474']",https://homes.bg/2024-11-19_1/112108470,False,,,,,
1516412,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-89m2-sofiya-zhk.-ovcha-kupel/as1516412,"Тристаен, 89m²","жк. Овча Купел, София","Тухла, Необзаведен, ТЕЦ","{'value': '135,000', 'currency': 'EUR', 'price_per_square_meter': '1,516 EUR/m²'}","['https://homes.bg/2024-11-16_2/112078959', 'https://homes.bg/2024-11-16_2/112078960', 'https://homes.bg/2024-11-16_2/112078961', 'https://homes.bg/2024-11-16_2/112078962', 'https://homes.bg/2024-11-16_2/112078963', 'https://homes.bg/2024-11-16_2/112078964', 'https://homes.bg/2024-11-16_2/112078965']",https://homes.bg/2024-11-16_2/112078959,False,,,,,
1598926,as,https://homes.bg/offer/apartament-za-prodazhba/ednostaen-49m2-sofiya-zhk.-ovcha-kupel/as1598926,"Едностаен, 49m²","жк. Овча Купел, София","Тухла, Обзаведен, Локално отопление","{'value': '104,500', 'currency': 'EUR', 'price_per_square_meter': '2,132 EUR/m²'}","['https://homes.bg/2024-11-15_2/112068892', 'https://homes.bg/2024-11-15_2/112068893', 'https://homes.bg/2024-11-15_2/112068894', 'https://homes.bg/2024-11-15_2/112068895', 'https://homes.bg/2024-11-15_2/112068896']",https://homes.bg/2024-11-15_2/112068892,False,,,,,
1554066,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-132m2-sofiya-zhk.-ovcha-kupel/as1554066,"Тристаен, 132m²","жк. Овча Купел, София","Тухла, Необзаведен, Електричество","{'value': '220,000', 'currency': 'EUR', 'price_per_square_meter': '1,666 EUR/m²'}","['https://homes.bg/2024-03-14_2/108781762', 'https://homes.bg/2024-03-14_2/108781765', 'https://homes.bg/2024-03-14_2/108781767', 'https://homes.bg/2024-03-14_2/108781770', 'https://homes.bg/2024-03-14_2/108781772']",https://homes.bg/2024-03-14_2/108781762,False,,,,,
1537450,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-116m2-sofiya-zhk.-ovcha-kupel/as1537450,"Тристаен, 116m²","жк. Овча Купел, София",Необзаведен,"{'value': '209,000', 'currency': 'EUR', 'price_per_square_meter': '1,801 EUR/m²'}","['https://homes.bg/2023-12-21_1/107689806', 'https://homes.bg/2023-12-21_1/107689807']",https://homes.bg/2023-12-21_1/107689806,False,,,,,
1598858,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-120m2-sofiya-zhk.-ovcha-kupel/as1598858,"Тристаен, 120m²","жк. Овча Купел, София",Тухла,"{'value': '196,532', 'currency': 'EUR', 'price_per_square_meter': '1,637 EUR/m²'}","['https://homes.bg/2024-11-14_1/112044388', 'https://homes.bg/2024-11-14_1/112044389', 'https://homes.bg/2024-11-14_1/112044390']",https://homes.bg/2024-11-14_1/112044388,False,,,,,
1598859,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-78m2-sofiya-zhk.-ovcha-kupel/as1598859,"Двустаен, 78m²","жк. Овча Купел, София",Тухла,"{'value': '128,832', 'currency': 'EUR', 'price_per_square_meter': '1,651 EUR/m²'}","['https://homes.bg/2024-11-14_1/112044391', 'https://homes.bg/2024-11-14_1/112044392', 'https://homes.bg/2024-11-14_1/112044393']",https://homes.bg/2024-11-14_1/112044391,False,,,,,
1598860,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-101m2-sofiya-zhk.-ovcha-kupel/as1598860,"Тристаен, 101m²","жк. Овча Купел, София",Тухла,"{'value': '196,202', 'currency': 'EUR', 'price_per_square_meter': '1,942 EUR/m²'}","['https://homes.bg/2024-11-14_1/112044394', 'https://homes.bg/2024-11-14_1/112044395', 'https://homes.bg/2024-11-14_1/112044396']",https://homes.bg/2024-11-14_1/112044394,False,,,,,
1564249,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-ovcha-kupel/as1564249,"Двустаен, 65m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '114,000', 'currency': 'EUR', 'price_per_square_meter': '1,753 EUR/m²'}","['https://homes.bg/2024-05-06_2/109514229', 'https://homes.bg/2024-05-06_2/109514225', 'https://homes.bg/2024-05-06_2/109514227', 'https://homes.bg/2024-05-06_2/109514230', 'https://homes.bg/2024-05-06_2/109514228', 'https://homes.bg/2024-05-06_2/109514224', 'https://homes.bg/2024-05-06_2/109514226', 'https://homes.bg/2024-10-03_1/111478968', 'https://homes.bg/2024-10-03_1/111478969', 'https://homes.bg/2024-11-14_1/112044761']",https://homes.bg/2024-05-06_2/109514229,False,,,,,
1564250,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-zhk.-ovcha-kupel/as1564250,"Двустаен, 63m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '110,500', 'currency': 'EUR', 'price_per_square_meter': '1,753 EUR/m²'}","['https://homes.bg/2024-05-06_2/109514235', 'https://homes.bg/2024-05-06_2/109514238', 'https://homes.bg/2024-05-06_2/109514233', 'https://homes.bg/2024-05-06_2/109514232', 'https://homes.bg/2024-05-06_2/109514236', 'https://homes.bg/2024-05-06_2/109514234', 'https://homes.bg/2024-05-06_2/109514237', 'https://homes.bg/2024-10-03_1/111478940', 'https://homes.bg/2024-11-14_1/112044755']",https://homes.bg/2024-05-06_2/109514235,False,,,,,
1564251,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-ovcha-kupel/as1564251,"Тристаен, 84m²","жк. Овча Купел, София","Тухла, Необзаведен, Локално отопление","{'value': '147,500', 'currency': 'EUR', 'price_per_square_meter': '1,755 EUR/m²'}","['https://homes.bg/2024-05-06_2/109514242', 'https://homes.bg/2024-05-06_2/109514240', 'https://homes.bg/2024-05-06_2/109514241', 'https://homes.bg/2024-05-06_2/109514243', 'https://homes.bg/2024-05-06_2/109514244', 'https://homes.bg/2024-05-06_2/109514245', 'https://homes.bg/2024-05-06_2/109514246', 'https://homes.bg/2024-10-03_1/111478958', 'https://homes.bg/2024-10-03_1/111478959']",https://homes.bg/2024-05-06_2/109514242,False,,,,,
