price_text,title,location,size_text,description,details_url,ref_no,agency_name,num_photos,total_offers,time,search_url,scraped_at
от129 999€,Апартаменти в сграда с Акт 15 на 800 метра от НСА,"гр. София,кв. ""Малинова долина""","(2 450- 3 377€/м2)(4 791,78- 6 604,84лв./м2)Площ: 38.50 - 151.83 м2","Нови жилища с отлична локация в перспективен и подходящ за млади семейства район. В близост се намират редица удобства, търговски вериги, училища и детски градини, здравни заведения, ресторанти и кафенета, магазини, супермаркети, основни улици за бърза връзка с всяка част на",https://www.bulgarianproperties.bg/imoti-apartamenti/imot-77873-apartamenti-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.068440
от259 862€,Комплекс AURA - семейни жилища в кв. Кръстова вада,"гр. София,кв. ""Кръстова вада""","(4 260- 4 800€/м2)(8 331,84- 9 387,98лв./м2)Площ: 61.00 - 368.24 м2","Комплекс AURA - живей сред звездите!

Имаме удоволствието да представим на вашето внимание луксозен жилищен комплекс с разнообразие от апартаменти с 1, 2, 3, 4 спални, просторни мезонети и разкошни пентхауси, офис помещения клас А, фитнес и търговски площи на партера, зона за",https://www.bulgarianproperties.bg/imoti-apartamenti/imot-77937-apartamenti-za-prodajba-v-sofiya.html,,Магдалена Тошева,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.071723
372 900€,Етаж от малка сграда в кв. Люлин 4,"гр. София,кв. ""Люлин 4""","(1 036€/м2)(2 025,91лв./м2)Площ: 360.00 м2","Продава се първи етаж (360 кв.м.) от малка сграда в кв. Люлин 4, близо до училища, поща, полицейски участък, пазар Люлин, Билла и Лидъл и други магазини, между бул. Панчо Владигеров, бул. Райко Даскалов, бул. Захари Стоянов, бул. Добринова скала, с удобен достъп до бул. Царица",https://www.bulgarianproperties.bg/imoti-etaji-ot-kashta/imot-83085-etaj-ot-kashta-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.074605
от107 000€,Новострояща се сграда с изглед към езерото в Дружба 1,"гр. София,кв. ""Дружба 1""","(2 093- 2 104€/м2)(4 093,55- 4 115,07лв./м2)Площ: 51.12 - 55.60 м2","Представяме на вашето внимание нова жилищна сграда в един от най-бързоразвиващите се квартали в София – Дружба 1. Районът е предпочитан за бизнес, което гарантира сигурна възвращаемост при покупка с цел инвестиция. Отлично място за живеене, което съчетава лесен достъп до центъра",https://www.bulgarianproperties.bg/imoti-apartamenti/imot-82549-apartamenti-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.077827
от170 000€,Жилищна сграда в Малинова долина близо до НСА,"гр. София,кв. ""Малинова долина""","(1 275€/м2)(2 493,37лв./м2)Площ: 133.35 - 133.35 м2","Представяме на вашето внимание последен двустаен апартамент в нова сграда с Акт 15 и модерна визия в бързоразвиващия се кв. Малинова долина, проектирана с два входа - вход „А“ и вход „Б“, които се състоят от шест надземни етажа и един подземен етаж, с красиво аранжиран вътрешен",https://www.bulgarianproperties.bg/imoti-apartamenti/imot-79431-apartamenti-za-prodajba-v-sofiya.html,,Магдалена Цоклинова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.081093
155 000€,Обзаведен тристаен апартамент в кв. Сухата река,"гр. София,кв. ""Сухата река""","(2 598€/м2)(5 081,36лв./м2)Площ: 59.66 м2Етаж: 8","Напълно обзаведен двустаен апартамент, който е преустроен в тристаен с комуникативна локация в кв. Сухата река, в близост до новооткриваща се метростанция, магазин Зора, стадион Герена, бул, Владимир Вазов, Декатлон Подуене, детска градина, бензиностанция, фитнес, СПА център и",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-88573-tristaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.084604
239 000€,Двустаен апартамент с южно изложение и гледка към Витоша в Драгалевци,"гр. София,кв. ""Драгалевци""","(3 414€/м2)(6 677,76лв./м2)Площ: 70.00 м2Етаж: 3","Представяме ви елегантен и напълно обзаведен двустаен апартамент, разположен в тихата част на квартал Драгалевци – район, известен със своята спокойна атмосфера, чист въздух и бърз достъп до центъра на София.

Жилището се намира на трети етаж в модерна сграда с Акт 16 и",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88516-dvustaen-apartament-za-prodajba-v-sofiya.html,,Кирил Календерски,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.087669
239 900€,Апартамент с топ локация в Хиподрума,"гр. София,кв. ""Хиподрума""","(3 998€/м2)(7 820,06лв./м2)Площ: 60.00 м2Етаж: 6","Слънчев и уютен двустаен апартамент в кв. Хиподрума – отлична локация до Медицински университет. Имот с топ локация, модерно излъчване и готово за новите си собственици!

Жилището е част от тухлена сграда от 1985 г., с южно изложение – светлина и топлина през цялата година,",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-86586-dvustaen-apartament-za-prodajba-v-sofiya.html,,Иванка Стойкова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.090635
228 000€,Прекрасен двустаен апартамент близо до Първа Английска Гимназия,"гр. София,кв. ""Център""","(3 992€/м2)(7 808,25лв./м2)Площ: 57.11 м2Етаж: 2","Имаме удоволствието да предложим за продажба напълно обзаведен уютен двустаен апартамент в централен район на столицата, на тихата и спокойна уличка ул. Петра, на гърба на болница Царица Йоанна, с удобен достъп до различни удобства, близо до Първа Английска Гимназия, ресторант",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88256-dvustaen-apartament-za-prodajba-v-sofiya.html,,инж. Даниела Тотева,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.093811
259 000€,Двустаен апартамент с южно изложение в кв. „Белите брези“,"гр. София,кв. ""Белите брези""","(2 964€/м2)(5 797,87лв./м2)Площ: 87.37 м2Етаж: 5","Предлагаме Ви отлична възможност за покупка на светъл и просторен двустаен апартамент, разположен в поддържана сграда с асансьор, само на минути от метростанция. Имотът впечатлява със своето южно изложение, функционално разпределение и готовност за нанасяне, което го превръща в",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88202-dvustaen-apartament-za-prodajba-v-sofiya.html,,Даниел Тонев,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.096886
140 000€,Двустаен апартамент в новострояща се сграда в кв. Младост 4,"гр. София,кв. ""Младост 4""","(2 475€/м2)(4 841,16лв./м2)Площ: 56.56 м2Етаж: 7","Предлагаме за продажба двустаен апартамент с комуникативна локация в кв. Младост 4 - един от най-развиващите и обновяващи се квартали на столицата, в непосредствена близост до Бизнес Парк София и метростанция, Академията на МВР, Икеа, „София ринг“ мол, Технополис, редица мебелни",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-88186-dvustaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.100024
440 000€,Тристаен апартамент с таванско помещение и мазе в кв. Яворов,"гр. София,кв. ""Яворов""","(4 000€/м2)(7 823,32лв./м2)Площ: 110.00 м2Етаж: 1","Тристаен апартамент с прекрасна локация в предпочитания жилищен квартал Яворов, в непосредствена близост до Военна академия ""Г.С. Раковски"", бул. Евлоги и Христо Георгиеви, парк, училище, магазини, с удобен достъп до Орлов мост, Цариградско шосе и Софийски университет.

Имотът",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-88078-tristaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.103110
195 000€,Двустаен апартамент близо до Южен парк и 73 средно училище „Владислав Граматик“ в кв. Гоце Делчев,"гр. София,кв. ""Гоце Делчев""","(2 970€/м2)(5 808,51лв./м2)Площ: 65.66 м2Етаж: 5","Предлагаме на вашето внимание отлично предложение за двустаен апартамент, готов за нанасяне, разположен в един от най-предпочитаните и комуникативни райони на столицата – кв. Гоце Делчев. Имотът се намира в непосредствена близост до 73 СУ „Владислав Граматик“, 104 ОУ „Захари",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-87780-dvustaen-apartament-za-prodajba-v-sofiya.html,,Николай Попов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.106081
102 000€,Уютен двустаен апартамент с отлична локация в кв. Разсадника,"гр. София,кв. ""Разсадника""","(1 522€/м2)(2 977,53лв./м2)Площ: 67.00 м2Етаж: 1","Имот с голям потенциал за живеене, инвестиция или бизнес, в зона с високо търсене.

Представяме ви уютен двустаен апартамент с отлична локация в кв. Разсадника – една от предпочитаните части на столицата, известна с лесния достъп до центъра, богатата зеленина и добре изградена",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-87380-dvustaen-apartament-za-prodajba-v-sofiya.html,,Магдалена Цоклинова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.109358
159 990€,Тристаен апартамент на пешеходно разстояние от метростанция Надежда,"гр. София,кв. ""Надежда 1""","(1 818€/м2)(3 555,83лв./м2)Площ: 88.00 м2Етаж: 3","Предлагаме на вашето внимание тристаен апартамент в Надежда 1. Жилището е част от панелна сграда с добре поддържани общи части, контрол на достъпа, подменени входни врати. Намира се на тиха уличка, на пешеходно разстояние от метростанция Надежда, училища и детски градини. В",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-86791-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:13.112330
466 000€,Четиристаен апартамент с ТОП локация до УАСГ в кв. Лозенец,"гр. София,кв. ""Лозенец""","(3 329€/м2)(6 510,12лв./м2)Площ: 140.00 м2Етаж: 4","Комфортно обзаведено и оборудван четиристайно жилище на две нива с топ локация в централния столичен район Лозенец. Имотът се намира на пешеходно разстояние до Университет по архитектура, строителство и геодезия, училища, пазар Римска стена, БНР, булеварди Драган Цанков, Евлоги и",https://www.bulgarianproperties.bg/imoti-chetiristayni-apartamenti/imot-85945-chetiristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.294603
175 000€,Тристаен апартамент в комуникативния кв. Младост 4,"гр. София,кв. ""Младост 4""","(1 985€/м2)(3 882,82лв./м2)Площ: 88.15 м2Етаж: 8","Тристаен апартамент на тиха и спокойна улица, в панелен блок заобиколен от много простор и зеленина с възлова локация в кв. Младост 4, в близост до Бизнес парк София, магазини, кафене, училище, детска градина, парк, възлови булеварди, супермаркети Билла и Лидл, Околовръстен път,",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-85757-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.297574
781 848€,Детска занималня в топ сграда до Парадайс Център,"гр. София,кв. ""Кръстова вада""","(2 400€/м2)(4 693,99лв./м2)Площ: 325.77 м2","Детска занималня и паркоместа в жилищна сграда ново строителство, построена в началото на кв. ""Кръстова Вада"", до Южния парк. Районът се отличава с развита инфраструктура и близост до Парадайз Мол, болница ""Токуда"", посолствата на САЩ, Сирия, Индонезия и Афганистан, множество",https://www.bulgarianproperties.bg/imoti-apartamenti/imot-83284-apartament-za-prodajba-v-sofiya.html,,Иванка Стойкова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.300767
160 000€,Тристаен апартамент на 10 мин от метростанция Надежда,"гр. София,кв. ""Надежда 1""","(1 818€/м2)(3 556,05лв./м2)Площ: 88.00 м2Етаж: 4","Предлагаме на вашето внимание тристаен апартамент в Надежда 1. Жилището е част от панелна сграда с отлично поддържани общи части, подменена дограма и чип достъп. Намира се на пешеходно разстояние от метростанция Надежда, училища и детски градини. В района се намират големи",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-85720-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.304328
149 000€,Двустаен апартамент в сграда F на Витоша Вю / Vitosha View с получен Акт 16,"гр. София,кв. ""Кръстова вада""","(2 219€/м2)(4 339,82лв./м2)Площ: 67.15 м2Етаж: 2","Aпартамент с една спалня във „Витоша Вю” / Vitosha View в кв. Кръстова вада. Сградата се намира на пешеходно разстояние до магазин Фантастико в квартал Драгалевци, с лесен достъп до Околовръстния път на столицата, търговски център „Ring Mall“, мебелен магазин „ИКЕА“ и в близост",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-84812-dvustaen-apartament-za-prodajba-v-sofiya.html,,Магдалена Тошева,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.307452
при запитване,Луксозен мезонет на 300 м от метростанция „Витоша“ и Парадайс център,"гр. София,кв. ""Лозенец""",Площ: 201.18 м2Етаж: 8,"Луксозен, стилен и комфортен имот, изпълнен по дизайнерски проект, разположен на две нива в тухлена сграда от средата на 90-те години с добре подържани общи части, асансьор, контрол на достъпа и видеонаблюдение.

Имотът предлага уникална симбиоза между лукс и комфорт в желан",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-84514-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.310301
395 000€,"Пентхаус с три спални в комплекс Модера Резидънс, кв. Витоша","гр. София,кв. ""Витоша""","(1 184€/м2)(2 315,46лв./м2)Площ: 333.65 м2Етаж: 5","Изчистени линии, практичност и комфорт в помещенията, светлина, простор, прекрасна гледка към Витоша планина, са малка част от предимствата на това жилище. Имотът е част от комплекс Модера Резидънс, разположен на тиха и спокойна улица, пряка на бул. Симеоновско шосе с директен",https://www.bulgarianproperties.bg/imoti-chetiristayni-apartamenti/imot-83583-chetiristaen-apartament-za-prodajba-v-sofiya.html,,Магдалена Тошева,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.313599
145 000€,Уютен тристаен апартамент до РУМ Младост,"гр. София,кв. ""Младост 2""","(1 726€/м2)(3 376,14лв./м2)Площ: 84.00 м2Етаж: 1","Предлагаме ви обзаведен тристаен апартамент, който лесно може да се преустрои. Жилището е напълно обзаведено и оборудвано.

Към апартамента има мазе с площ от 4-5 кв.м.

Просторен имот, разположен в панелна сграда с поддържани общи части на удобно разстояние от две",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-83064-tristaen-apartament-za-prodajba-v-sofiya.html,,Магдалена Цоклинова,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.316594
134 000€,Тристаен апартамент на 5 мин от метростанция Бели Дунав,"гр. София,кв. ""Надежда 3""","(1 506€/м2)(2 944,73лв./м2)Площ: 89.00 м2Етаж: 1","Чудесно предложение за тристаен апартамент на 1/8 етаж в добре поддържана панелна сграда, заключващ се вход, подменена дограма на входа в близост до множество ежедневни услуги и спирки на редовния градския транспорт. Друг плюс на имота е неговата комуникативна локация в кв.",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-82914-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.319683
95 000€,Едностаен апартамент в близост до The Mall,"гр. София,кв. ""Полигона""","(1 757€/м2)(3 436,36лв./м2)Площ: 54.07 м2Етаж: 8","Еднопространствен имот в оживен район на столицата, в близост до Мегапарк, The Mall, Мосю Бриколаж, Мебелни къщи Ралица, бул. Цариградско шосе за бърза връзка до възлови точки в столицата, топ центъра на града, ежедневни удобства, обществени институции и други. Входът е с добре",https://www.bulgarianproperties.bg/imoti-ednostayni-apartamenti/imot-83542-ednostaen-apartament-za-prodajba-v-sofiya.html,,Даниел Тонев,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.322761
133 900€,Апартамент с 1 спалня близо до парк „Младост 3“ и метро,"гр. София,кв. ""Младост 3""","(2 195€/м2)(4 293,21лв./м2)Площ: 61.00 м2Етаж: 5","Светъл и уютен апартамент, готов да приеме новите си собственици, разположен в панелна сграда с перфектно поддържани общи части, подменена дограма на целия вход, асансьор, нова метална входна врата с чип, позициониран на тиха и спокойна улица в зеления и постоянно развиващ се",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-83000-dvustaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.326271
159 000€,Апартамент с 1 спалня до Южния парк,"гр. София,кв. ""Лозенец""","(2 716€/м2)(5 312,21лв./м2)Площ: 58.54 м2Етаж: 2","Отличен апартамент, подходящ за инвестиция в квартал с повишено търсене на жилища. Обзаведен, готов за живеене или отдаване под наем имот в кв. Лозенец, на метри от Южния парк, в близост до бул. Арсеналски, басейн Спартак, Парк Център, метростанции „Европейски съюз и Джеймс",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-64944-dvustaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.329221
310 000€,Тристаен апартамент в тухлена сграда в кв. Младост 2,"гр. София,кв. ""Младост 2""","(2 067€/м2)(4 042,05лв./м2)Площ: 150.00 м2Етаж: 4","Предлагаме ви обзаведен тристаен апартамент, който лесно може да се преустрои в четиристаен непреходен апартамент, поради наличието на вода и канализация в сегашната всекидневна, а настоящата кухня може да се превърне в трета спалня. Жилището е напълно обзаведено и оборудвано,",https://www.bulgarianproperties.bg/imoti-tristayni-apartamenti/imot-81777-tristaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.332659
314 000€,Четиристаен апартамент в Oasis Residence до Панчарево,с. Панчарево,"(2 017€/м2)(3 944,32лв./м2)Площ: 155.70 м2Партер","Четиристаен апартамент в модерен затворен комплекс Oasis Residence, успешно съчетаващ модерни удобства и близост до природата – езерото Панчарево (10 минути) и ски курорт Витоша (20 минути), както и удобен достъп до Околовръстен път и Самоковско шосе, на 5 минути от",https://www.bulgarianproperties.bg/imoti-chetiristayni-apartamenti/imot-81902-chetiristaen-apartament-za-prodajba-v-pancharevo.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.335704
106 000€,Обзаведен двустаен апартамент до Фантастико и парк „Студентски“,"гр. София,кв. ""Студентски град""","(1 893€/м2)(3 702,11лв./м2)Площ: 56.00 м2Етаж: 5","Двустаен, изцяло обзаведен и оборудван апартамент в оживения квартал Студентски град в столицата, в близост до хотел Вега, магазин Фантастико, парк „Студентски“ и др. Жилището се намира в поддържана сграда (2009 г.) с асансьор, на тиха и спокойна улица с безпроблемно паркиране в",https://www.bulgarianproperties.bg/imoti-dvustayni-apartamenti/imot-78512-dvustaen-apartament-za-prodajba-v-sofiya.html,,Стойчо Бугов,2,0,,https://www.bulgarianproperties.bg/Search/index.php?stown_text1769199733=%E3%F0.+%D1%EE%F4%E8%FF&squarter_text1769199733=&stip_text1769199733=&minarea=&maxprice=&skeyword=&sadx=1&sady=&spredlog=innear&scntr=1&from_search_form=normal&c=%D2%DA%D0%D1%C8&stown=4732&stip%5B%5D=10,2026-02-01T06:14:16.338789
